Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
1.4798437,2.702,3090,8.37272,2205.43,1909,5475,4.07,1.5
8.8720052,3.592,4370,8.76898,117.013,916,5626,4.2,1.31
7.9144674,3.114,20760,14.5746,80.2209,833,5431,4.42,1
6.4274159,1.277,3940,12.9491,41.0821,705,6227,4.12,1.58
5.2376102,6.518,3830,16.2444,3686.59,2170,7666,3.87,2.59
4.1583367,3.043,9610,16.0152,1509.9,1736,8131.7,4.35,1.55
5.1409029,2.265,5830,8.29803,207.445,1057,6282.4,4.47,1.07
14.3953055,2.87,17315,11.615,23.3681,612,4850,4.56,0.77
3.7810832,3.069,8030,15.3456,702.278,1434,6364,4.14,1.59
10.8910909,3.992,4350,10.6208,177.179,1016,6619,4.17,1.61
3.6590997,2.955,8630,14.6976,814.239,1488,6624,4.18,1.58
3.572359,2.731,1300,3.43709,495.575,1314,5730,4.52,0.92
2.0763072,1.223,16220,12.6426,243.693,1100,5805,4.5,0.95
4.2971136,2.775,26010,14.1426,166.22,1000,5203,4.53,0.85
7.151653,1.193,11740,22.4773,44.731,720,5635,4.32,1.14
6.0879495,1.639,26720,12.8134,12.8029,526,3971,4.6,0.66
6.9279673,1.868,6830,9.55039,70.231,806,5950,4.44,1.04
1.5732848,2.4285285,16875.79098,14.7247524,1563.637366,1603.813112,5400,4.38782,1.09539
4.0681112,3.284,2150,9.75584,4517.28,2283,7070,4.13,1.78
1.8911553,1.085,14530,21.7999,538.48,1342,5711,4.44,1.01
5.3054422,3.785,18200,17.4742,510.647,1324,6473,4.35,1.27
6.2356356,5.544,2470,9.02698,633.344,1397,5854,3.97,1.76
2.8564778,4.678,5320,21.5886,8379.19,2665,5777,4.02,1.65
9.3202467,4.963,2200,7.8768,250.474,1108,5916,4.02,1.67
4.6498719,4.995,8110,16.6839,4756.94,2313,9056,4.3,1.78
2.5167257,2.5896099,16406.54574,12.9083148,558.8280149,1240.050272,5403,4.50146,0.982638
2.4849639,2.977,6830,14.0194,1421.21,1710,6252,4.11,1.6
4.1034672,2.918,6920,10.5038,689.785,1427,6753,4.39,1.27
6.2185453,3.122,7840,19.4459,798.226,1480,7968,4.06,2.14
4.8013522,4.644,4690,14.2355,1151.39,1622,6399.9,3.9,2.11
7.5395871,2.44,2920,4.39334,55.2646,759,5223,4.6,0.78
5.2192426,2.45,1500,3.8343,190.795,1035,5688,4.45,0.99
4.1018859,3.576,10690,13.8992,759.181,1462,6327.7,4.3,1.31
1.3832999,2.774,9020,16.4864,10840.4,2842,5786,4.33,1.16
8.2617663,2.5663307,1418.330899,2.3414536,18.8227716,531.2398464,4105,4.60015,0.6194
3.2141617,1.618,3370,11.8959,462.146,1291,7137,4.17,1.72
5.0467874,4.516,7190,9.9097,995.585,1564,6252,4.45,1.08
5.3970484,6.194,2800,11.7601,1200.61,1639,5996,3.78,2.24
3.6307276,3.198,10550,14.0586,855.031,1506,6350,4.35,1.25
22.7273078,2.485,6510,19.0824,34.998,677,6243,3.93,1.98
2.0804611,3.608,5260,11.5464,3648.06,2165,6434,4.14,1.6
5.7627112,3.501,9670,15.7774,1176.49,1631,6589,4.24,1.48
9.6578504,5.943,2300,9.98401,258.473,1117,5557,3.79,2.09
3.0629783,3.0551871,4201.181143,14.5105081,2303.34,1912.912954,7691,4.11671,2.05
3.7863767,5.123,2190,9.94411,2897.86,2044,6892.9,3.95,2.16
4.3591525,3.559,1030,3.61577,626.954,1394,5866,4.3,1.2
5.8679992,5.605,4550,14.2889,1505.89,1735,7054,3.96,2.16
1.6025971,2.212,13050,10.4975,905.776,1528,5164,4.43,0.95
1.9326573,1.6191056,14051.98279,10.5088307,484.1155352,1196.346558,4909,4.47,0.861743
2.7319222,3.913,3880,13.2415,2289.27,1927,5473,3.79,2.08
7.2644599,3.233,7988,15.0763,468.187,1295,6617,4.15,1.64
2.9444273,2.4478494,20291.38387,12.7921539,317.4314288,1076.545105,5150,4.55754,0.88727
1.9491813,3.119,11670,15.8333,3650.34,2165,6472,4.29,1.36
2.8894603,2.561,17030,13.0354,480.071,1304,5604,4.46,0.97
1.7454828,1.923273,6919.130331,14.1453349,3879.807125,2012.900388,6674,4.24,1.4871401
8.6000244,3.974,1620,4.55822,180.356,1020,5700.8,4.33,1.14
2.4732088,2.244,2740,15.4982,1846.66,1826,6643,4.04,1.87
10.4137997,3.774,6720,10.0431,118.725,919,6079,4.33,1.2
2.9588764,2.682,12900,14.8585,1285.38,1668,6041,4.38,1.13
3.8074213,4.4775157,8643.788897,15.4202705,805.2235864,1358.622715,5296,4.01,1.56375
10.7490194,2.256,9240,11.4707,27.7925,639,5424,4.3,1.14
2.921685,3.17791,17562.44572,19.091127,1458.399693,1576.118587,6332,4.26074,1.37266
4.6942884,3.224,5310,16.4932,948.685,1546,6400,3.93,2.03
3.3583921,2.644,9170,8.84831,344.843,1200,5177,4.46,0.91
6.4311106,2.385,5930,11.4436,202.251,1050,6741,4.27,1.45
5.6984189,4.475,4031,10.8479,1406.27,1706,7528,4.2,1.74
3.5037708,2.716,6140,13.0482,608.189,1383,6107,4.19,1.42
4.3930669,2.33,11110,14.0261,275.326,1134,6328,4.3,1.32
7.5002702,2.487,8750,11.2467,72.4941,812,5644,4.32,1.14
2.7817379,2.1508237,12808.39408,12.6841023,615.4708822,1270.344839,5600,4.4291,1.02095
4.2809767,3.145,7520,13.0113,445.261,1279,5964,4.13,1.49
3.4658629,3.301,9580,15.0462,1145.52,1620,6688,4.24,1.49
3.5658043,3.914,10030,13.7385,1115.66,1610,6214,4.23,1.4
3.5775958,2.779,8730,15.3215,665.763,1415,6355,4.12,1.61
2.9922495,1.594,10895,20.032,218.392,1070,5932,4.09,1.55
5.5261155,1.873,7330,9.00518,65.4488,792,4824,4.48,0.84
4.0234634,3.204,7560,12.891,832.08,1496,6678,4.26,1.45
6.8659582,3.455761,334.0145589,2.8144915,531.5209848,1224.615786,6212.63,4.438,1.5000401
4.3229915,0.875,1980,7.54314,50.2356,741,6121,4.25,1.37
1.7131374,2.608,3850,6.86542,1919.49,1844,5843,4.39,1.08
8.4516737,3.896,2930,8.2562,168.924,1004,5782.9,4.11,1.48
5.0648401,3.009,915,8.28506,873.95,1514,6675,3.75,2.62
8.9981735,4.547,6480,9.52189,155.205,983,5444,4.24,1.22
8.4476983,3.79,2000,4.97976,189.537,1033,5902,4.36,1.13
17.6868627,1.379,10310,8.80381,2.06218,333,4496,4.52,0.77
1.4700596,2.18,4760,16.1051,2605.29,1990,6308,3.88,2.12
4.4722598,4.0659641,3606.541729,9.0734924,917.7199576,1403.774321,6211,4.18,1.4818799
10.3311664,5.626,4577,11.9428,253.126,1111,5760,3.97699,1.73
2.4162514,3.055,2970,14.6399,2303.62,1930,6688,3.95,2.1
3.3138453,3.863,3550,8.15594,1568.27,1753,6153,4.24,1.36
5.545745,2.302,20790,15.8197,118.195,918,5706,4.41,1.05
8.9727235,3.808,10960,13.0195,134.631,948,5605,4.27,1.21
11.2473628,4.113,10340,15.7487,119.042,920,6141,4.14,1.53
2.6006996,2.9370342,5706.92488,8.8613965,1346.910133,1545.092216,6673,4.47,1.1433901
1.5889429,1.183,22530,14.0293,399.352,1245,5150,4.57,0.8
10.8717,2.943958,14603.37238,9.098964,4.5869403,373.250606,3692,4.78092,0.488
27.1358856,4.11505,6405.804069,10.9270095,70.1883225,738.2202692,6315,4.28,1.33332
5.469359,2.119,5940,12.6725,278.238,1137,7182,4.23,1.61
4.4712213,3.771,5140,15.8899,5650.08,2415,7586,4.22,1.71
3.7260939,3.1192423,18231.03525,13.5887921,428.5861553,1160.457619,5736,4.45,0.9975
5.124162,4.651,6630,13.6708,581.326,1367,5750,4.01,1.65
5.9730504,4.041,8220,13.7408,421.342,1262,6137,4.2,1.41
19.0286016,3.938,8910,8.13514,13.7261,536,4733,4.5,0.81
0.9855374,1.18,3290,10.8393,1493.99,1732,6198.4,4.02,1.76
4.3780807,5.3900978,7074.393139,15.1767346,1103.270751,1469.908413,5570,4.01069,1.79224
2.6375869,4.029,3610,16.5853,2389.95,1947,6196,3.59,2.9
2.7805098,1.547,15800,8.80341,48.6261,735,3949,4.59,0.68
3.6520005,3.638,4590,12.1216,1753.41,1802,7194,4.19,1.69
3.118166,2.285,5150,8.60632,273.914,1133,5218.8,4.27,1.15
5.1953991,3.032,4920,13.6454,343.068,1198,6047,3.97,1.82
5.1035091,3.7190896,3718.472272,13.7067,296.8457469,1058.650135,8086,4.1,2.07
0.760019,0.638738,1865.588652,7.2902589,9667.922808,2529.024538,5690.2,4,1.65999
4.728681,4.533,9990,8.96336,222.388,1075,4425,4.57,0.9
2.3992876,2.545,1180,4.05839,1543.44,1746,6536,4.45,1.15
9.6284672,3.554,17990,11.9294,66.4905,795,5388.3,4.53,0.88
8.3548746,3.253,4160,10.7025,205.555,1054,6643,4.16,1.63
4.5425274,2.92,8670,11.925,818.029,1489,7333,4.45,1.28
4.21909,4.9314032,3393.775248,12.0136223,1222.564355,1508.12619,5367,3.79,2.02385
1.0638184,3.191,3220,4.08617,4267.44,2251,4963,4.63,0.73
3.7235407,2.1053503,8088.786102,18.0478848,2131.487051,1732.967525,7492,4.29,1.54879
3.0617364,1.947,6620,8.08218,583.235,1369,6783,4.62,0.98
1.2667147,1.712,1870,8.31491,3265.32,2105,6084,4.28965,1.87
7.6778159,3.492,6370,17.73,680.523,1422,5938,4.32,1.19
21.6091483,6.112,320,2.134,103.508,888,5967,4.36,1.15
7.2307407,4.646,7940,13.364,1009.89,1570,7747,4.39,1.43
7.2333744,1.118,10550,9.46193,14.6012,544,5508,4.53,0.89
3.9230475,2.559,4600,9.13123,336.151,1192,5620,4.23,1.28
7.5872202,1.826,4260,16.4426,76.4611,823,6419,3.86,2.21
14.4896397,1.898,40070,7.558,1.21746,292,3376,4.87,0.35
1.8881146,2.761,9030,13.7957,2630.38,1995,6309,4.23,1.42
1.7509117,1.4130673,70067.10137,16.6835695,46.5314175,666.1259003,3333,4.79,0.443812
7.1878971,3.321,11430,18.372,287.355,1147,5144.9,4.4,0.97
1.7447031,1.066,160,0.591815,107.262,896,3445,4.85243,0.43
1.5229985,1.196,58060,8.99483,37.1159,687,3237,4.87,0.35
3.4321678,5.115,1950,9.36413,2393.6,1948,6176,3.82,2.22
12.4856615,2.538,67270,12.2535,3.28873,375,3473,4.78,0.45
5.2410982,1.188,5660,9.54095,53.3051,752,6119,4.4,1.12
4.1059615,3.688,5250,9.32533,1015.01,1572,6524,4.32,1.32
2.835273,4.249,3370,11.2429,5246.76,2371,6996,4.1,1.83
1.8119168,2.618,5510,8.20112,2335.94,1936,6146,4.54,0.96
1.7687528,1.471,4140,19.8865,3371.36,2122,6176,4.12,1.56
1.7125104,3.465,1810,9.77984,12427.4,2941,7938,3.92,2.52
2.2866856,2.881,3720,14.738,5350.8,2382,8277,3.98,2.41
9.7929019,3.362,6100,10.6608,127.221,935,6322,4.28,1.33
5.2220526,4.243,4850,12.0807,896.671,1524,6718,4.15,1.67
4.728422,1.398,10770,13.0542,59.5611,773,5655.8,4.29,1.18
5.3763108,2.339,4040,9.71605,242.224,1099,6543,4.2,1.53
1.1979996,0.9682003,1150.31773,1.2107339,58.2602237,704.6326883,3332,4.91528,0.354529
3.4717583,3.494,11480,15.0586,1172.33,1630,6549,4.26,1.43
4.4158835,4.663,3250,11.2662,647.404,1405,5306,3.78,2.03
4.4360402,2.438,7040,11.7883,410.649,1254,6633,4.29,1.39
4.4967355,4.218,6290,10.7052,1127.24,1614,6534,4.2,1.53
3.251249,2.123,12040,19.6899,706.995,1436,6951,4.18,1.66
5.1873583,5.228,3850,12.2426,2667.28,2002,7868,4.13,1.96
9.4185437,4.259,2670,8.08768,223.026,1076,6243,4.12,1.58
3.6466612,3.9225178,8994.573664,13.2844134,999.6687505,1434.114341,6096,4.21513,1.35672
3.0471275,3.2974347,8595.287261,15.718004,2283.147948,1763.00386,6823,4.19,1.60466
4.516649,3.654,6110,11.1801,509.073,1323,5850,4.17,1.4
8.9641788,1.636,3510,11.2056,56.781,764,6956,4.12,1.77
5.1609259,4.411,4600,10.5964,1325.48,1680,7102,4.23,1.6
4.3066915,2.149,7630,11.6239,313.657,1172,6618,4.4,1.23
2.7652293,1.262,2390,3.48557,33.0144,667,3830,4.62,0.64
2.3908076,3.28,6010,14.4175,3793.38,2186,7228,4.15,1.77
2.8106013,2.2499254,10912.67526,15.9952263,1467.957255,1578.694522,6304,4.35913,1.34004
7.6650157,5.834,7190,14.8051,516.192,1327,6085,4.04,1.68
16.0462248,2.492,7300,10.789,14.0395,539,5295.9,4.22,1.23
4.1934945,1.873,2710,9.49438,137.464,953,5541,4.01,1.63
4.9142901,4.595,5270,12.5243,2462.94,1962,8065,4.27,1.7
2.4118274,1.722,9250,19.2999,2090.41,1883,8765,4.21,1.92
11.9768241,3.662,6760,8.81618,84.7541,845,6059,4.41,1.09
19.7112002,5.452,4150,9.99929,104.142,889,6636,4.18,1.59
11.6484665,5.8782939,6183.967846,16.0778778,243.8397642,1007.849958,6496,4.64,1.99518
3.3326812,3.125,17008,14.4797,521.877,1331,5645,4.37683,1.11
5.506691,1.911388,16086.39908,14.6366494,204.5601687,964.5506052,5277,4.38,1.01161
4.4573401,3.75,7447,13.5074,1527.79,1741,7514,4.3,1.54
7.4105517,1.856,10640,18.0468,111.176,904,5546,4.53,0.89
6.5430693,2.585,3820,4.75554,53.4345,753,4689,4.55,0.76
10.5988743,1.638,12920,12.6054,18.1082,574,5809.9,4.42,1.04
4.1197036,4.547,2690,9.06392,1047.58,1584,5848.8,3.96,1.79
4.7738904,3.304,9170,13.3725,597.141,1377,6681,4.33,1.35
6.5329169,3.342,2860,7.59526,221.525,1074,5698,4.15,1.39
3.6470909,2.383,9420,16.5056,369.697,1221,6050,4.09,1.58
3.1220166,3.5718864,6304.917026,14.3229397,2108.436159,1728.263124,6280,4.08133,1.72958
2.5245706,3.741,4820,13.3195,3197.52,2094,6687,4.15,1.66
12.9175271,4.46,4615,9.95556,69.9889,805,5501,4.17,1.34
3.9511085,3.436472,13125.9567,15.9780798,833.9339122,1370.574535,5933,4.19,1.37614
6.809144,6.35,1990,10.1542,1033.51,1579,6464,3.87,2.2
0.8166936,1.234,2890,10.8868,2102.63,1886,5951,3.89,1.97
2.7792649,3.764,3610,12.48,4287.92,2254,7544,4.05,2.08
5.944441,2.3016013,2791.427214,4.4955906,56.0528481,697.8613892,4383,4.56546,0.811865
6.7789159,4.138,2640,5.88108,310.079,1169,5804,4.33,1.16
2.8013515,5.405,4590,12.9252,28108.4,3607,7518,4.23,1.67
4.7750178,3.64,9470,15.088,917.418,1533,7121,4.27,1.53
5.0414219,6.675,2340,11.6667,1527.97,1741,5838,3.66,2.5
2.913692,2.665,20130,13.5499,586.602,1371,5816,4.49,0.97
1.7018818,1.551,570,1.96356,400.827,1246,4985,4.67,0.8
3.5569996,1.985,18990,10.8822,68.3964,801,4440,4.49,0.78
7.9248476,4.022,3330,7.01304,283.041,1142,6274,4.35,1.22
4.075051,1.176,9210,9.4389,77.2131,825,5674,4.56,0.87
1.6500255,2.937,14270,18.0511,9993.06,2785,6449,4.44,1.15
1.819376,2.97,5240,11.1303,12022.3,2917,7567,4.31,1.53
4.1400273,3.936,4520,12.7772,1271.14,1663,6639,4.05,1.85
0.4722347,1.074,3610,7.34189,4192.02,2241,5827,4.37,1.1
1.7819156,2.748,12020,17.5347,3451.71,2135,6955,4.22,1.58
1.2749246,2.783,18699,22.0328,6216.41,2473,6459,4.24006,1.52
3.9358604,4.341,4510,12.0264,2417.15,1953,6975,4.11,1.8
4.1042587,4.642,2790,10.2079,1000.26,1566,5823,3.89,1.92
0.6534841,0.988,1970,6.94706,5084.28,2352,7540,4.31,1.53
2.9590176,2.832,12520,15.6559,1209.71,1643,6808,4.31,1.4
6.6819653,4.357,9100,14.6987,2766.53,2020,10126,4.49,1.51
3.1409607,1.284,10670,9.6232,77.0719,825,4924,4.5,0.83
5.1087099,1.011,16220,12.7621,28.5078,643,5770,4.52,0.93
4.6622996,3.382,3810,15.6435,778.408,1471,6870,3.82,2.48
748.8277169,5.812,2167,21.1132,0.530165,237,6713,3.94,2.11
4.6011828,3.476,11320,13.7898,545.801,1346,6183,4.21,1.4
4.0557174,1.615,4240,16.4885,481.002,1304,6664.3,3.81,2.2
7.4793374,3.5371419,17147.30512,13.4499302,111.2246815,828.266397,5078,4.39,0.969314
1.1167145,1.817,12810,20.4041,7730.28,2612,6611,4.41,1.22
7.0857491,5.047,2227,9.46717,384.263,1233,5353,4.29,1.98
7.3136902,5.53,1480,10.3927,425.471,1265,5654,3.58,2.68
0.5979368,1.018,3760,10.3319,2472.04,1964,5812,4.18,1.38
2.2355936,3.8169843,11467.26548,19.1583617,3937.201893,2020.303754,6731,4.11,1.74519
3.0773658,3.579,5140,13.6438,2446.41,1959,7277,4.17,1.75
2.974175,3.031634,11707.25724,3.756355,13.8678401,492.1777269,3333,4.94824,0.302
4.8338813,3.9585267,15572.86557,16.2870392,784.0336903,1349.594907,6859,4.4,1.2713701
2.6492703,2.42,10560,12.9788,560.52,1355,5743,4.25,1.25
7.9486299,1.29,6340,9.54103,34.816,676,5742,4.51,0.93
3.027103,3.964,6250,10.9691,1882.44,1835,6275,4.24,1.39
7.7023687,2.321,27310,14.6181,44.8696,721,5333,4.55,0.85
4.7190303,1.538,6800,17.051,292.335,1151,6389,4.07,1.73
3.6305988,2.303,570,5.32844,2058.82,1876,5156,4.14,1.31
0.2097217,0.25,1250,11.9597,6373.11,2489,6046,4.42,1.08
2.5665666,3.177,9060,15.79,1270.4,1663,6020,4.09,1.57
3.5678072,2.968,17670,34.7616,4074.35,2225,7819,4.24,1.71
6.5946181,2.884,9920,22.1605,277.451,1137,6345,3.89,2.12
4.2889696,2.517,5850,20.7112,646.761,1404,6736.9,3.76,2.61
2.3696548,1.8925768,46129.4276,21.171114,119.5549647,843.3573872,3986,4.57,0.697237
3.429078,1.795,13770,21.1656,185.229,1027,5654,3.91,1.85
5.6386197,2.621,5940,13.3798,120.336,922,5373,4.02,1.56
0.7702101,0.857,29130,13.5452,120.256,922,3601,4.58,0.68
4.8807474,3.148,11440,18.7724,424.843,1264,6356,4.08,1.7
3.1062522,4.824,3680,12.6882,1415.95,1708,5369,3.75,2.13
21.4921464,4.199,5960,9.09747,22.7774,608,5520,4.34,1.11
8.7802662,2.45,2140,8.87975,87.107,851,6124,3.95,1.88
4.8131406,4.932,5030,15.2753,1074.75,1595,6287,3.88,2.1
9.7800223,4.245,4340,9.06075,187.783,1031,6113,4.25,1.33
5.5846356,5.066,2220,9.33343,624.784,1392,5698,3.84,1.99
0.5481573,0.9424668,226.8573536,1.3591774,1463.115587,1577.391183,4590,4.50961,0.751825
5.069043,4.185,8170,13.2155,939.466,1542,6763,4.24,1.51
3.7318818,3.231,10850,13.3208,653.055,1408,6129,4.32,1.23
4.4540914,1.16,9790,12.2601,70.3253,806,6188,4.41,1.13
5.7626113,4.004,8710,10.0697,692.871,1429,5470,4.45,0.97
6.3084728,2.871,3690,6.00429,174.188,1012,5840,4.48,0.97
4.254955,4.228,2370,14.4712,5255.5,2372,8653,3.85,2.88
2.5432595,1.12,21300,10.6224,23.828,615,3757,4.61,0.66
2.7702532,3.748,10790,10.2658,840.782,1500,5183,4.43,0.94
8.1755735,7.683,2870,17.9327,4574.7,2291,9169,3.73,3.44
1.7100122,1.79,12680,17.2191,826.113,1493,5720,4.16816,1.51
6.7107895,1.377,29370,12.843,6.07437,437,3980,4.57,0.7
2.6060495,1.6531467,7607.398609,6.7707607,205.1810486,965.2816733,4471,4.49,0.78826
4.18438,2.146,3750,14.8687,2440.51,1958,10708,4.36,1.82
8.989491,1.43,2890,13.4707,40.9859,704,6620,3.89,2.21
3.4507193,3.498,2270,8.16973,830.757,1495,5712,3.99,1.7
2.4533968,3.425,8790,16.1215,2024.13,1868,6333,4.07,1.7
1.2833689,2.592,20090,23.5753,5124.73,2357,5442,4.4,1.01
3.3677179,5.049,3070,12.6215,1495.44,1732,5575.2,3.71,2.3
6.5859565,1.553,1570,5.98453,111.468,905,6353,4.24,1.41
1.090295,1.895,5240,8.96609,3593.4,2156,5479,4.31,1.14
5.3450209,5.64,3650,11.8547,1370.06,1694,6279,3.91,2.04
12.975062,6.124,6210,11.8674,266.841,1125,6480.9,4.2,1.5
2.244541,2.1,17150,13.6382,465.777,1294,5455,4.39,1.03
2.2749988,0.632,68800,17.0496,4.17143,398,3199,4.9,0.32
14.7765802,4.996,4630,10.2309,119.223,920,6247,4.19,1.46
2.8846592,2.783,12880,16.5935,2563.35,1982,8219,4.44,1.42
10.2436729,2.999,9410,11.2818,190.912,1035,5845.9,4.5,0.96
3.9353218,3.169,8020,20.2069,575.011,1364,5806,3.78,2.17
3.8861815,2.565,5880,10.8516,1616.52,1766,8615,4.49,1.39
3.6773543,1.441,3949,11.426,786.44,1475,7887,4.28126,1.68
5.4695364,1.274,1600,1.39203,6.09736,437,3465,4.86,0.36
8.7042937,2.726,2130,3.59413,52.2984,749,5160.9,4.61,0.77
5.8009082,3.175,5130,8.06972,171.882,1008,5406,4.37,1.05
17.7481897,2.516,5210,11.5797,11.794,516,5393,4.06,1.51
4.1245473,3.4302475,15857.51592,17.7780627,897.2680177,1395.887109,6433,4.3,1.3291301
2.1967461,3.749,3670,11.6242,2106.93,1887,5709,3.94,1.8
1.6773063,2.352,3910,29.2836,15535.1,3110,6915,4.17618,2.56
3.3808424,3.135,4420,15.6348,1136.54,1617,6445,3.97,1.96
0.733892,0.9663799,41803.84141,12.8031517,162.6122005,910.7685622,3423,4.79,0.438708
5.6316098,5.877,940,6.99657,989.195,1562,5784,3.72,2.32
3.8027513,3.148,26100,14.5097,245.058,1102,5061,4.5,0.86
5.5556615,4.494587,3308.302242,13.1283718,1246.902637,1515.57658,5964,3.83,2.09656
3.4792084,3.545,8320,14.4016,940.992,1542,6052,4.1,1.57
7.3142625,3.367,18810,12.5859,69.2385,803,4881,4.47,0.86
2.9204289,2.679,10330,12.9535,470.192,1297,5508,4.36,1.08
3.3294649,4.0123108,10603.98639,16.0269619,1612.761812,1616.264029,6003,4.16979,1.52238
2.3064574,2.071,5650,13.5732,1020.03,1574,6692,4.25,1.48
3.5980715,2.842,15550,14.8005,180.551,1021,4708,4.21,1.13
4.0668104,2.988,19690,15.0245,286.231,1145,5496,4.36,1.07
9.8830331,3.432,15630,10.3147,29.7162,650,4456,4.46,0.82
4.2100055,2.653,7990,13.6161,427.599,1266,6160,4.2,1.42
2.0915616,3.634,2560,14.2961,10148.1,2796,5551,4.01,1.62
7.6686232,4.794,2000,8.82795,480.358,1304,6066,3.91,1.96
8.7876771,2.935,20650,11.5115,30.7909,656,4676,4.54,0.77
2.774207,2.393565,693.389889,2.582442,444.231028,1170.905839,5280,4.44454,0.945062
1.2695326,2.229,13410,14.8016,17833.5,3219,9561,4.68,1.18
3.3645349,3.14,7010,11.8831,978.355,1558,6443,4.3,1.34
6.2244575,5.174,1570,8.34496,639.699,1401,5692.8,3.81,2.08
3.613799,3.323,9490,15.4064,1276.89,1665,6955,4.25,1.54
3.5108018,2.791,960,5.42543,561.487,1356,5860,4.06,1.59
19.4921473,3.568,1700,5.50689,31.9085,662,6128,4.23,1.36
1.3454079,1.208,1226,7.22545,3632.59,2162,7509.4,4.07,2
4.6886342,2.651,1469,3.36071,133.083,946,4954,4.47,0.87
4.7369669,2.58,1238,2.93924,307.522,1166,5069.2,4.46,0.79
8.8558739,6.144,280,3.014,599.445,1378,6332,3.99,1.87
0.8994677,1.2066668,58768.35362,17.1200078,133.4667668,866.8813273,3338,4.9469,0.505078
6.216994,2.759,2060,7.46488,699.959,1432,6304,4.16,1.54
1.6739029,1.355,863,3.44449,757.167,1461,6115.5,4.33,1.22
5.185768,2.356,13002,7.50399,126.877,935,4664.8,4.68,0.65
3.1393667,3.957,11087,15.9004,963.197,1597,5653.4,4.08,1.52
3.0801795,3.4870958,8926.432346,17.0613,3331.870708,1937.723404,7511,4.21,1.70169
1.7134571,1.433,355,4.95462,4181.14,2240,8638,3.93,2.64
23.4428912,4.392,1623,3.02618,12.8373,527,4794.4,4.47,0.85
5.8879518,3.534,747,9.19044,3105.54,2079,5641,3.85,1.97
1.5110224,1.232,408,1.47339,545.9,1346,4595,4.63,0.68
1.4920726,1.594,907,2.23482,654.339,1409,5125,4.56,0.81
4.6117328,4.065,11890,18.7958,1460.67,1722,7346,4.14208,1.67
9.72665,4.584,2287,7.23871,361.739,1214,5583.6,4.11,1.45
5.1699026,1.972,3110,9.23587,562.184,1356,6283.4,4.18,1.48
4.2403543,2.353,842,2.64301,255.637,1113,5670,4.5,0.93
4.7948642,2.245,2280,3.3985,118.638,919,4072,4.62,0.65
5.8321337,2.039,274,1.15554,49.8722,740,4544,4.54,0.75
4.5117148,4.48,550,2.89398,921.698,1535,5785,4.19,1.35
2.9956366,2.287,7778,13.1937,963.566,1552,6135.5,4.21,1.4
17.3070631,3.646,1909,3.7275,31.2616,658,4230.6,4.48,0.77
10.3883213,4.056,822,3.76664,1120.27,1611,5638.7,4.56,0.87
13.4155226,3.665,550,1.53506,62.2227,782,5638.7,4.56,0.87
5.113835,2.4556787,1290.375031,5.6708634,832.2294086,1369.873657,6315.7,4.17,1.50876
9.0588209,3.342,875,2.67607,92.839,864,5560.26,4.438,0.96
21.4003129,5.3847459,960.7539877,3.0010426,35.2811724,621.592122,5560.26,4.438,0.962324
1.9828041,1.1139386,132105.0435,10.8910702,20.6170397,543.4709395,3213,4.93347,0.293047
3.6413702,3.705,11340,16.4955,1340.13,1685,6832,4.2575,1.5
2.2984058,2.0873186,30832.05373,13.7058869,203.7820374,963.6320245,4221.54,4.45733,0.794584
3.3366511,1.8580034,6765.870433,4.1305078,29.6583759,595.1913226,3552,4.74,0.499698
3.4845543,0.9158601,13705.5318,4.2083193,9.5041407,447.8143065,3204,4.93668,0.290216
2.8753183,1.615,23676,11.1331,85.1168,846,4604,4.64,0.68
5.7459945,1.185,3650,2.06081,3.99828,393,3413,4.91,0.32
3.5438732,4.2332052,10892.9403,19.1202757,1915.693375,1687.334743,6466,4.07444,1.74624
14.4507561,1.3457797,867.6358458,6.2516257,462.6827,1182.879662,6761.32,3.96878,2.0669501
3.4532143,2.445241,13153.33102,16.9569136,958.8135146,1419.231645,6028,4.2444,1.3226399
10.1367283,5.341,1059,5.44119,992.258,1563,6283,4.17177,1.51
4.890376,3.9844446,12039.46081,16.1683559,796.3219695,1354.85221,6278,4.20771,1.4458801
4.4455436,4.152,5839,15.8181,905.997,1528,6355.8,3.89,2.11
2.4361097,1.095,840,7.79741,807.375,1485,7182.5,3.91,2.33
1.8354365,1.633,310,5.7988,6809.52,2530,9758,3.8,3.27
6.7535728,2.173,1740,6.28796,122.785,927,5880,4.22,1.32
3.2104815,1.693,1600,20.5754,2847.04,2035,9124,3.46,4.71
3.3552444,3.7362246,11199.92663,15.4971874,1294.928956,1529.964082,6373,4.27283,1.41886
30.1584857,3.852,2293,11.2128,15.1027,549,6083,3.74,2.38
3.3557219,1.599,1101,1.9149,37.2966,688,3807,4.68,0.56
15.532806,3.564,1236,2.17742,31.4267,659,3973,4.65,0.61
4.136488,2.551,462,2.75771,405.932,1250,6113,4.21,1.39
13.8240078,3.512,1140,2.38171,35.732,681,5129,4.67,0.71
3.4355113,2.11,2580,4.18368,146.577,969,4870,4.53,0.8
11.6986928,3.37,930,3.51877,89.0703,855,6247.5,4.39,1.16
1.5749553,2.216,304,2.51186,3031.49,2067,6635,4.19,1.57
7.1887332,2.9505752,285.257999,1.5254582,112.4619017,830.5601795,5581,4.52166,0.882675
