# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 11:20:40 2025
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
7131.01,PC,2460442.1714520,5.3295884,3.7130000,5530.0000000,,,,12.5510000,1147.2500000,,,
7132.01,PC,2460447.0984720,1.4716633,1.2300000,9168.0000000,21.4506000,997.0160000,1565.0000000,13.1626000,498.3360000,5298.0000000,4.3400000,1.0700000
7133.01,PC,2460444.9555870,3.8282053,3.8910000,4275.0000000,11.9804000,1269.8500000,1663.0000000,12.7389000,884.2060000,6455.0000000,3.9300000,2.0500000
7134.01,PC,2460447.7415860,3.5899561,3.4340000,3727.0000000,18.0461000,1033.3300000,,12.4029000,937.8710000,6224.0000000,3.6000000,2.8700000
7135.01,PC,2460428.7605640,10.6185545,1.5370000,10466.0000000,12.5680000,18.9483000,581.0000000,12.6634000,590.4800000,5925.9000000,4.3200000,1.1900000
7136.01,PC,2460439.0748380,5.6897753,4.1530000,6064.0000000,,,,13.0270000,618.8890000,,,
7137.01,FP,2460556.9023240,1.2529962,1.0830000,14080.0000000,19.1790000,382.5460000,1232.0000000,12.8161000,196.5930000,4220.0000000,4.5100000,0.7500000
7138.01,PC,2460449.1260230,5.4149624,1.2400000,4028.0000000,16.1825000,155.1460000,983.0000000,12.0810000,1154.7900000,7979.0000000,3.8400000,2.7500000
7139.01,PC,2460446.0864850,3.8850223,1.2090000,6113.0000000,11.9861000,192.3590000,1037.0000000,12.6728000,699.6620000,7162.0000000,4.3000000,1.4800000
714.01,PC,2458412.8262550,4.3239329,1.5783127,977.2224915,1.5008877,23.7735564,563.1748972,11.5436000,53.8473000,3782.0000000,4.4380000,0.4731410
714.02,PC,2458419.1061300,10.1775475,2.0401655,943.2876093,1.5705443,7.5929156,423.3717664,11.5436000,53.8473000,3782.0000000,4.4380000,0.4731410
7140.01,PC,2460444.6173220,5.1879527,5.9790000,3524.0000000,14.8534000,1933.5200000,1847.0000000,12.5317000,1030.4900000,6617.0000000,3.6600000,2.9000000
7141.01,PC,2460478.2793350,2.4141149,1.3290000,10760.0000000,5.8313200,29.5308000,649.0000000,14.2442000,229.2460000,3438.0000000,4.6400000,0.6100000
7142.01,PC,2460468.0909240,6.5433068,3.1140000,26297.0000000,16.0666000,102.8680000,887.0000000,13.3053000,557.4300000,5295.0000000,4.3400000,1.0700000
7143.01,PC,2460478.1243850,1.1376981,1.0200000,1217.0000000,2.7746700,349.3770000,1204.0000000,12.6106000,177.3430000,4244.0000000,4.5200000,0.7400000
7144.01,PC,2460479.2753720,0.5289141,1.0870000,2503.0000000,6.6777200,3529.7500000,2147.0000000,12.7353000,625.6820000,5739.6000000,4.2000000,1.3400000
7145.01,PC,2460411.4711180,23.2471066,2.0310000,12754.0000000,13.9025000,8.7677900,479.0000000,13.0371000,578.7700000,5839.1000000,4.4500000,1.0100000
7146.01,PC,2460452.3492370,28.4664618,5.9580000,4267.0000000,9.2195500,36.4134000,684.0000000,12.2041000,544.9810000,5888.0000000,4.0900000,1.5400000
7147.01,PC,2460478.3002260,1.3473988,0.4440000,11164.0000000,9.6786100,20.2200000,590.0000000,13.7182000,207.9330000,3576.0000000,4.6158000,0.6400000
7148.01,PC,2460479.4650860,1.3432587,1.5340000,2215.0000000,3.9929400,663.1300000,1413.0000000,12.1285000,245.1730000,5031.1000000,4.4800000,0.8700000
7149.01,CP,2460475.3476560,2.6520679,1.5300000,126188.0000000,11.2606000,15.7673000,555.0000000,14.8294000,126.1260000,3247.0000000,4.8800000,0.3400000
715.01,CP,2458327.5520870,19.2879579,2.1841643,4773.5508832,1.7145308,0.7212871,235.0427129,13.5308000,42.4048000,3075.0000000,4.4380000,0.2298240
7150.01,PC,2460478.3981520,0.8818115,1.5580000,2067.0000000,9.4717100,4304.4700000,2256.0000000,13.0850000,1276.5500000,6571.0000000,3.9100000,2.1400000
7151.01,PC,2460466.6572100,7.1467369,3.9130000,1157.0000000,3.6385800,412.0520000,1255.0000000,11.5576000,350.8690000,6252.0000000,4.4000000,1.1500000
7152.01,PC,2460475.2189030,3.1875721,1.8250000,4278.0000000,,,,11.8780000,,,,
7153.01,PC,2460435.7992320,27.6174987,4.5090000,2176.0000000,3.9292800,17.4356000,569.0000000,12.1854000,293.3660000,5469.0000000,4.5100000,0.9000000
7154.01,PC,2460464.0498930,8.8600515,2.4930000,10563.0000000,9.2062300,45.2470000,722.0000000,11.9445000,299.1230000,5481.0000000,4.4500000,0.9700000
7155.01,PC,2460477.3536090,3.8949005,2.1710000,1071.0000000,2.1569300,116.2530000,914.0000000,11.8389000,144.7510000,4718.0000000,4.6600000,0.6700000
7156.01,PC,2460478.5650910,1.9299641,0.3700000,26801.0000000,11.7580000,2.9968700,366.0000000,14.6049000,181.3690000,3554.0000000,4.7800000,0.4600000
7157.01,PC,2460422.7227280,1.1838063,1.2330000,1853.0000000,9.2955300,6017.4900000,2453.0000000,12.3132000,1075.5400000,8996.0000000,4.1400000,2.1100000
7158.01,PC,2460423.5228300,3.3385770,3.5190000,3620.0000000,11.9188000,2475.8100000,1965.0000000,13.1238000,1622.5700000,7482.0000000,4.0200000,2.1300000
7159.01,PC,2460418.1582160,8.8922064,3.7090000,5250.0000000,,,,12.4920000,900.7010000,,,
716.01,FP,2458518.1099100,0.8370700,2.4970000,2745.5000000,2.9884900,2645.9300000,1998.0000000,12.4268000,88.8248000,3776.0000000,4.7200000,0.5200000
7160.01,PC,2460571.1813820,3.0825102,3.7080000,4011.0000000,10.2259000,1312.3900000,1676.0000000,12.9340000,746.6340000,6001.8000000,,1.6900000
7161.01,PC,2460417.1209550,3.8285502,5.2480000,2531.0000000,12.7621000,3360.3600000,2121.0000000,11.9510000,736.1130000,7075.0000000,3.7400000,2.8000000
7162.01,PC,2460555.5368350,8.6393678,2.3250000,22505.0000000,8.1749800,6.4615600,444.0000000,14.4397000,,3468.0000000,4.6800000,0.5600000
7163.01,PC,2460414.4503740,5.3913891,1.9950000,4086.0000000,4.2865400,79.5918000,832.0000000,11.2584000,137.3000000,5179.0000000,4.6800000,0.7100000
7164.01,FP,2460087.7965020,736.5528811,4.7350000,1432.0000000,3.1392300,0.2295500,192.0000000,9.8447000,108.2000000,5659.0000000,4.5700000,0.8600000
7165.01,KP,2460534.5045540,3.2509657,3.2261161,7218.2612358,12.8297161,1175.1364450,1493.2819769,14.1223000,1188.0000000,5757.0000000,4.0989600,1.4995900
7166.01,PC,2460537.6468460,12.9228111,1.5980207,8723.2564459,2.1004549,1.1580614,264.5773396,13.1230000,35.4153000,3166.0000000,5.0247600,0.2233770
7167.01,PC,2460563.7491690,13.7237530,2.3593878,3129.0813648,7.7077810,182.2286132,937.0740086,11.8246000,502.9820000,6374.4000000,4.2817800,1.3491100
7168.01,KP,2460560.0850620,1.7497746,1.8691036,29973.7051609,15.5589079,605.7624942,1265.3053510,11.3819000,174.8180000,5087.0000000,4.5032200,0.8568410
7169.01,PC,2460560.1509840,3.4375711,3.9255437,10435.0708429,15.0290201,1056.4685689,1454.0652473,11.9080000,467.1510000,5874.0000000,4.1519800,1.4311900
717.01,FP,2458518.2661700,0.5307900,1.2380000,1113.0700000,,977.3430000,1557.0000000,11.4407000,34.7229000,3788.4000000,4.8700000,
7170.01,PC,2460234.7799180,1.9170960,1.0402081,4017.0792074,3.5741192,73.8985650,747.7884464,12.8317000,106.5400000,3653.0000000,4.7172300,0.5231260
7171.01,PC,2460577.8012840,23.5367004,5.7150000,443.0000000,3.3862000,158.9420000,989.0000000,8.9845300,218.0300000,7487.0000000,4.2200000,1.6900000
7172.01,PC,2460585.7888690,2.7547949,2.2653165,1434.2026954,3.7424744,551.0926810,1235.7366017,11.5702000,254.5580000,5531.0000000,4.4459100,0.9775440
7173.01,FP,2460584.7884840,0.6257352,0.8361985,13403.1636987,9.1590642,420.7449426,1155.1130109,13.3892000,161.9390000,3718.0000000,4.6571000,0.5930430
7174.01,PC,2460586.0453800,4.2422767,2.8605497,4728.4740947,14.4051573,1672.3625665,1630.9939837,11.6951000,624.1680000,6223.0000000,3.9489300,1.9237900
7175.01,PC,2460607.5327800,2.9944941,3.6210070,2479.3671334,15.4980030,10706.9138368,2594.3933740,9.5402600,465.0720000,7465.0000000,3.7100000,3.0202899
7176.01,PC,2459835.6685180,,4.2810000,15884.0000000,10.7825000,10.0394000,495.0000000,10.4361000,69.3535000,4122.8000000,4.4000000,0.8400000
7177.01,PC,2460584.1329160,6.8434236,3.1790000,767.0000000,2.9314200,325.8910000,1183.0000000,9.9421200,165.1900000,6060.0000000,4.3800000,1.1400000
7178.01,PC,2460581.4260910,5.2169076,2.2990000,334.0000000,2.0097000,192.4400000,1037.0000000,8.3898000,78.2804000,5966.0000000,4.3900000,1.1000000
7179.01,PC,2460581.1931990,2.7384363,3.0180000,871.0000000,10.4314000,549.7070000,1348.0000000,10.3065000,402.8170000,4964.0000000,,3.5600000
718.01,FA,2459144.8280690,12.8650769,3.9790000,1070.0000000,1.9005800,40.6428000,703.0000000,11.4845000,726.8800000,5031.0000000,,0.8100000
7180.01,PC,2460582.9173600,3.2607791,3.1520000,574.0000000,3.1812300,973.5450000,1556.0000000,10.3767000,244.5020000,5975.0000000,4.1900000,1.3900000
7181.01,PC,2460583.2609960,5.1794403,4.6280000,796.0000000,5.8283000,773.8960000,1469.0000000,10.3618000,355.5020000,5946.0000000,3.7800000,2.2100000
7182.01,PC,2460563.9638480,14.7126653,3.5600000,305.0000000,2.0860500,74.4061000,818.0000000,8.1891000,91.8327000,6156.0000000,4.2500000,1.3400000
7183.01,PC,2460602.0730750,10.5739387,3.4840000,493.0000000,4.6082900,590.8030000,,9.5040000,320.8720000,9088.0000000,,2.3000000
7184.01,PC,2460608.1049950,1.1976555,1.2570000,303.0000000,1.5357200,922.8140000,1535.0000000,9.7091600,105.1800000,5598.9000000,4.5200000,0.9100000
7185.01,PC,2460611.2925880,2.6881318,0.9223764,22717.9494983,3.5370730,10.8896046,463.3111771,14.1398000,59.6029000,3244.0000000,5.0102900,0.2329470
7186.01,PC,2460506.0503660,1.7024504,2.9130000,8210.0000000,16.0263000,2502.6300000,1970.0000000,12.4401000,756.6150000,6026.0000000,3.8800000,2.0000000
7187.01,PC,2460504.1878650,2.1570981,1.6880000,8963.0000000,,,,13.3800000,711.4510000,,,
7188.01,PC,2460500.9806350,4.7736640,3.9870000,9489.0000000,,,,12.2275000,640.1840000,,,
7189.01,PC,2460503.9432440,2.8890956,2.2320000,36105.0000000,12.4627000,94.1363000,867.0000000,13.8273000,192.0900000,3643.0000000,4.6600000,0.5900000
719.01,FP,2460007.6950530,4.1099530,4.6410000,434.0000000,1.8134500,1091.8000000,1601.0000000,9.0349000,84.7306000,5653.0000000,4.4600000,0.9700000
7190.01,PC,2460498.5700970,4.1223508,3.1030000,9275.0000000,11.9742000,532.0390000,1337.0000000,11.8540000,,6116.7000000,,1.2800000
7191.01,PC,2460497.2522160,5.6604695,4.6510000,3523.0000000,8.3210100,536.5690000,1340.0000000,12.4188000,636.5740000,5711.0000000,4.0400000,1.6000000
7192.01,PC,2460492.9480270,16.3425332,3.9850000,748.0000000,3.4535800,512.9430000,1325.0000000,10.3691000,166.3630000,5946.0000000,4.5200000,0.9500000
7193.01,FP,2460495.6275240,5.4934218,3.6580000,18470.0000000,17.1065000,335.2090000,1192.0000000,11.9742000,421.4800000,6028.0000000,4.2900000,1.2500000
7194.01,PC,2460499.2752030,4.1673090,4.0560000,7537.0000000,12.5792000,1160.3300000,1625.0000000,12.5502000,828.8040000,6552.0000000,4.1700000,1.5900000
7195.01,PC,2460498.7426000,3.8242663,2.3370000,20057.0000000,13.0807000,173.2800000,1010.0000000,12.8559000,336.7100000,5211.0000000,4.3900000,1.0000000
7196.01,PC,2460503.9624180,2.7998534,1.4150000,27117.0000000,12.3430000,54.1418000,755.0000000,13.3874000,275.2040000,4412.0000000,4.5500000,0.7300000
7197.01,PC,2460501.9552500,2.5122863,2.2300000,11307.0000000,15.8933000,806.8040000,1484.0000000,13.0147000,754.2660000,6156.0000000,4.1400000,1.5300000
7198.01,PC,2460501.0818780,4.2271814,3.2500000,15027.0000000,13.5590000,433.0560000,1270.0000000,13.0084000,661.4230000,5913.0000000,4.3100000,1.2000000
7199.01,PC,2460500.3097900,3.1540886,1.6620000,23864.0000000,11.8788000,69.3081000,803.0000000,13.1385000,253.7840000,4521.0000000,4.5500000,0.7400000
720.01,FP,2458494.0891500,3.1604300,1.9220000,203.3300000,2.3886600,616.9500000,1388.0000000,8.8154000,151.6340000,6482.3000000,4.2100000,1.5200000
7200.01,PC,2460500.3697060,5.0660693,2.0420000,18438.0000000,12.5338000,77.8993000,827.0000000,13.3775000,492.7640000,5269.0000000,4.4000000,1.0000000
7201.01,PC,2460501.3392330,7.2229767,4.1320000,16049.0000000,,210.7600000,1061.0000000,13.1290000,532.1260000,5753.1000000,,
7202.01,PC,2460491.0806510,7.7600907,1.4770000,16068.0000000,16.1727000,27.9358000,640.0000000,13.3328000,848.7580000,5940.0000000,4.2700000,1.2700000
7203.01,PC,2460502.6684380,5.7351935,2.9270000,18384.0000000,9.8774100,108.9990000,900.0000000,13.4285000,375.0230000,5042.0000000,4.5900000,0.7700000
7204.01,PC,2460532.0596520,3.8080897,2.9160000,8079.0000000,11.3715000,606.1140000,1382.0000000,11.5415000,425.0460000,6343.0000000,4.2600000,1.3800000
7205.01,PC,2460524.4171050,3.4844157,2.9630000,11801.0000000,11.7346000,572.1140000,1362.0000000,13.3350000,694.7930000,5917.0000000,4.3800000,1.1100000
7206.01,PC,2460532.5564300,3.5689392,0.9000000,3138.0000000,7.8999300,76.3043000,823.0000000,12.6594000,730.7750000,6326.0000000,4.2800000,1.3500000
7207.01,PC,2460524.5015770,12.0080349,4.6490000,2736.0000000,7.1684600,211.4260000,,11.0587000,387.3230000,6554.0000000,,1.5000000
7208.01,PC,2460529.1657260,3.6366231,3.3850000,8385.0000000,12.4438000,717.1150000,1441.0000000,12.4574000,620.1500000,5978.0000000,4.1600000,1.4400000
7209.01,PC,2460529.8815020,2.6343177,4.7650000,3792.0000000,13.5381000,7168.3200000,2563.0000000,12.6037000,1488.4900000,7495.0000000,3.9200000,2.3900000
721.01,PC,2460144.5577950,12.2877358,4.4450000,315.0000000,2.0923200,127.1810000,935.0000000,10.1805000,206.2940000,6008.6200000,4.2180700,1.3000000
7210.01,PC,2460530.9381150,2.2609143,1.9720000,3320.0000000,13.2504000,1826.4400000,1821.0000000,12.0768000,975.1250000,6453.0000000,,2.2000000
7211.01,PC,2460533.0701970,10.5485040,2.9010000,7496.0000000,7.8373700,44.0719000,717.0000000,12.2983000,322.3090000,5421.0000000,4.4800000,0.9200000
7212.01,PC,2460572.9447850,75.6979471,6.2610000,6920.0000000,6.7950800,3.8590200,390.0000000,12.5661000,368.4760000,5422.0000000,4.4900000,0.9100000
7213.01,PC,2460475.6888540,36.9870862,3.7710000,5950.0000000,8.8384900,16.1862000,558.0000000,12.5392000,543.4340000,6110.1000000,4.3800000,1.1400000
7214.01,PC,2460517.8371840,8.9093753,4.5950000,9278.0000000,13.9451000,289.2010000,1148.0000000,12.8891000,884.3400000,6375.0000000,4.1100000,1.6500000
7215.01,PC,2460528.8635080,2.7705702,2.5020000,10283.0000000,,,,12.3680000,637.0600000,,,
7216.01,PC,2460532.6759880,3.1243759,3.9300000,6498.0000000,12.9639000,1034.0100000,1579.0000000,12.9812000,635.7730000,5477.0000000,3.9500000,1.7100000
7217.01,PC,2460530.6532410,3.9859545,3.7290000,6488.0000000,13.1539000,563.8390000,1357.0000000,12.3942000,647.9650000,5566.0000000,3.9600000,1.7100000
7218.01,PC,2460528.8772210,4.9030173,3.0980000,4872.0000000,11.3707000,284.2160000,1143.0000000,12.0952000,552.3890000,5663.0000000,4.0100000,1.6400000
7219.01,PC,2460532.3930600,2.9069573,1.5680000,12330.0000000,13.8539000,285.0310000,1144.0000000,11.9146000,329.7190000,5744.0000000,4.2800000,1.2200000
722.01,PC,2458339.1344310,15.3004892,3.1952319,1265.2897827,2.3968761,17.0816408,518.5040418,11.9755000,57.6851000,4082.0000000,4.6316200,0.6607620
7220.01,FP,2460525.4871150,7.8365317,2.2710000,4532.0000000,16.9425000,157.2520000,986.0000000,11.8600000,747.9660000,6167.0000000,3.8200000,2.2100000
7221.01,PC,2460530.5774860,1.6233128,2.1690000,22087.0000000,,,,13.3537000,938.7750000,,,
7222.01,PC,2460525.7733780,5.1869453,4.7360000,2193.0000000,10.1814000,1024.9500000,1576.0000000,11.7068000,816.4990000,6018.0000000,3.6600000,2.5900000
7223.01,PC,2460532.1484190,5.3384038,3.1520000,4170.0000000,13.2522000,399.2030000,1245.0000000,13.3250000,1510.5800000,6250.7000000,3.8800000,2.1000000
7224.01,PC,2460524.4806960,5.5698339,3.8070000,4318.0000000,8.7918100,1060.7400000,1589.0000000,12.0776000,633.2850000,6500.0000000,4.2200000,1.4800000
7225.01,PC,2460515.9676100,9.7461668,4.2180000,3751.0000000,8.3598000,218.6810000,1071.0000000,11.8425000,468.9290000,6319.0000000,4.1300000,1.6000000
7226.01,PC,2460524.6127510,3.5191197,3.1620000,11040.0000000,,,,13.0054000,713.1190000,,,
7227.01,PC,2460529.7862850,2.3593338,2.0920000,10088.0000000,10.8435000,949.2360000,1546.0000000,12.9248000,648.7450000,6613.0000000,4.4900000,1.1000000
7228.01,PC,2460528.2272930,2.9324083,2.7580000,10392.0000000,13.5533000,2087.7900000,1883.0000000,12.9816000,653.8570000,7696.0000000,4.3800000,1.4400000
7229.01,PC,2460530.3256970,16.7880823,2.8820000,11919.0000000,,,,13.0180000,1230.4000000,,,
723.01,PC,2460192.9127110,1.4178596,1.4520000,204.0000000,1.1089400,452.3950000,1284.0000000,10.0686000,80.9812000,4907.9600000,4.5780900,0.7600000
7230.01,PC,2460530.7972070,4.3041912,2.6400000,19405.0000000,12.2161000,121.8700000,925.0000000,13.4721000,421.0430000,4856.0000000,4.4200000,0.9100000
7231.01,PC,2460531.1936210,11.0658881,2.2540000,13656.0000000,16.7803000,45.0942000,721.0000000,12.8434000,644.0290000,5617.0000000,4.1400000,1.4000000
7232.01,PC,2460528.4045380,3.3221412,1.0520000,63580.0000000,20.0829000,8.3084700,472.0000000,14.0292000,,3300.0000000,4.7700000,0.4600000
7233.01,PC,2460530.6108360,3.8413801,3.6310000,11058.0000000,,,,13.1494000,1009.3000000,,,
7234.01,PC,2460532.5443370,3.4202745,3.7660000,7438.0000000,11.9840000,1117.0800000,1610.0000000,12.6402000,811.1630000,6095.0000000,4.0900000,1.6000000
7235.01,PC,2460531.0327270,3.4940194,2.0140000,8323.0000000,,,,10.8400000,663.6794000,,,
7236.01,PC,2460529.4366920,4.6263020,3.0900000,11063.0000000,11.7420000,374.7840000,1225.0000000,13.4732000,855.5270000,5990.0000000,4.3000000,1.2200000
7237.01,PC,2460532.4681850,5.7694396,4.6250000,5455.0000000,,,,12.6350000,521.9560000,,,
7238.01,PC,2460526.8037680,3.9304670,2.2810000,19093.0000000,12.1575000,115.7410000,913.0000000,12.5489000,265.5710000,4913.0000000,4.4300000,0.9100000
7239.01,PC,2460524.1360300,14.3938942,3.2980000,6518.0000000,11.5455000,127.9790000,937.0000000,10.8800000,395.9630000,6891.0000000,4.2800000,1.4600000
724.01,PC,2458382.8655270,3.2126400,0.6006982,510.1236296,2.0575829,327.7849685,1085.2180486,9.7333000,95.3452000,5330.0000000,4.5100000,0.8828300
7240.01,PC,2460532.4566680,6.8911882,4.8110000,4518.0000000,9.1010100,675.7800000,1420.0000000,12.9258000,978.2390000,6628.0000000,4.2200000,1.5200000
7241.01,PC,2460532.7934810,6.3377947,1.6390000,9130.0000000,12.6346000,115.6760000,,11.6290000,346.3410000,5974.0000000,,1.2200000
7242.01,PC,2460530.4293300,2.9383886,3.0880000,13226.0000000,17.0131000,883.8230000,1519.0000000,12.3710000,675.6380000,6059.0000000,4.1200000,1.5400000
7243.01,PC,2460530.2639390,3.7352012,2.8920000,14256.0000000,13.2011000,410.0220000,1253.0000000,13.4340000,789.1200000,5816.0000000,4.3200000,1.1800000
7244.01,FP,2460510.0570660,11.5175506,4.2590000,12852.0000000,12.9592000,242.5800000,1099.0000000,13.1744000,675.8630000,6259.0000000,4.3200000,1.2700000
7245.01,PC,2460530.0184580,1.6877647,2.1890000,1655.0000000,5.7667700,2396.9400000,1949.0000000,11.7356000,535.0160000,6599.0000000,4.2600000,1.4400000
7246.01,PC,2460529.2802090,2.5698331,2.4120000,10411.0000000,,,,12.9658000,582.9640000,,,
7247.01,FP,2460532.3016380,6.8782937,4.4070000,11342.0000000,14.8760000,264.3120000,1123.0000000,11.3321000,322.2580000,5657.0000000,4.1800000,1.3500000
7248.01,PC,2460532.2557370,3.8148598,1.4040000,8744.0000000,12.6261000,152.2110000,978.0000000,12.9402000,830.9100000,6425.6000000,4.2700000,1.3900000
7249.01,PC,2460659.0025410,6.0387706,1.6370000,29537.0000000,6.8695600,5.2864300,422.0000000,14.9881000,186.9490000,3374.0000000,4.8200000,0.4100000
725.01,FP,2459986.3607940,0.9889446,1.6810000,979.0000000,7.2993000,33896.0000000,,10.2658000,272.8340000,6173.3000000,4.2200000,1.5000000
7250.01,PC,2460552.9100860,8.9653531,1.8930000,7094.0000000,9.6377600,41.5232000,707.0000000,12.2685000,471.4110000,5977.0000000,4.3600000,1.1500000
7251.01,PC,2460556.2070250,11.5588657,2.3680000,4691.0000000,5.1418600,19.0160000,581.0000000,12.4963000,260.1790000,5029.0000000,4.5600000,0.8000000
7252.01,PC,2460557.2856030,1.4207284,1.9880000,4092.0000000,5.8624800,1601.4200000,1762.0000000,13.1872000,549.3940000,5868.0000000,4.5300000,0.9300000
7253.01,PC,2460549.6110280,5.4240992,2.4870000,2519.0000000,5.1239400,127.0830000,935.0000000,11.7715000,271.3630000,5386.0000000,4.4100000,1.0000000
7254.01,PC,2460580.9759170,5.0769983,1.1710000,3683.0000000,10.9525000,62.3468000,782.0000000,11.8653000,630.4160000,6271.0000000,3.9700000,1.9000000
7255.01,PC,2460555.1614850,1.6831237,1.3820000,2192.0000000,10.0219000,774.3180000,1469.0000000,12.6221000,1030.1000000,6264.0000000,3.9200000,2.0000000
7256.01,PC,2460651.0684110,8.5748036,11.2080000,795.0000000,9.0765500,2309.4400000,1931.0000000,11.6578000,852.2660000,5168.0000000,,3.5800000
7257.01,PC,2460584.3362740,1.0495702,1.5400000,573.0000000,3.7601700,2691.9900000,2006.0000000,11.5276000,436.6190000,6222.0000000,4.2000000,1.4400000
7258.01,PC,2460555.6349370,6.2384297,2.0660000,13808.0000000,12.6929000,93.3127000,865.0000000,13.0330000,539.5630000,5448.0000000,4.3400000,1.1000000
7259.01,PC,2460570.8146680,16.4591808,5.5750000,4396.0000000,8.1747400,101.0820000,883.0000000,12.1708000,513.1840000,5975.0000000,4.2100000,1.3700000
726.01,FP,2458492.3131300,0.4613200,1.3200000,220.0000000,1.8925300,13156.0000000,2983.0000000,10.1007000,206.7550000,6629.0000000,4.4100000,1.2100000
7260.01,PC,2460557.3051620,6.6308943,1.7200000,6379.0000000,10.4150000,46.6475000,728.0000000,12.2011000,394.7460000,5410.1000000,4.2700000,1.1800000
7261.01,PC,2460583.4508800,2.3273503,1.7400000,11266.0000000,13.0392000,457.8400000,1288.0000000,13.4962000,673.4450000,5957.0000000,4.2400000,1.3100000
7262.01,PC,2460555.2566210,6.4093679,3.1140000,11126.0000000,9.9656300,175.6970000,1014.0000000,12.3598000,396.3130000,5792.0000000,4.4900000,0.9600000
7263.01,PC,2460273.1978190,49.2145201,4.5370000,3135.0000000,7.6952100,12.1274000,519.0000000,10.7836000,378.3440000,6657.0000000,4.2100000,1.5500000
7264.01,PC,2460538.1767640,10.5637482,2.2270000,9607.0000000,10.5980000,28.1932000,641.0000000,13.4315000,650.7800000,5533.0000000,4.3600000,1.0800000
7265.01,PC,2460576.0912010,4.1723000,1.6840000,46257.0000000,10.1574000,11.1296000,508.0000000,14.0157000,143.9700000,3392.0000000,4.7500000,0.4900000
7266.01,PC,2460552.5861150,3.8789319,4.4880000,4722.0000000,10.7771000,1252.0100000,,11.6790000,432.4310000,6148.0000000,,1.3000000
7267.01,PC,2460594.2667260,10.3486661,5.7800000,5059.0000000,8.8508800,248.3340000,1105.0000000,13.4182000,730.1800000,5748.0000000,4.1800000,1.3600000
7268.01,PC,2460536.6087750,13.5647678,3.1700000,10194.0000000,7.4304500,32.2046000,663.0000000,12.8391000,464.9420000,5528.0000000,,0.7700000
7269.01,PC,2460597.4764830,11.6562950,2.6650000,2171.0000000,2.9497200,10.0605000,496.0000000,12.6975000,141.9050000,4004.0000000,4.6000000,0.6600000
727.01,PC,2459245.5184600,4.7244442,0.9990000,1480.0000000,1.9756200,6.2920200,441.0000000,11.0002000,42.9720000,3653.0000000,4.7400000,0.5000000
727.02,PC,2458518.0878390,0.7499711,1.0576059,441.8866633,1.0797147,241.1610487,1005.0705332,11.0002000,42.9720000,3653.0000000,4.7400000,0.4972040
7270.01,PC,2460546.4034910,8.9197222,2.7630000,4742.0000000,12.1831000,114.9290000,912.0000000,12.7160000,924.7160000,6348.0000000,4.0400000,1.7800000
7271.01,PC,2460573.0965730,7.1304113,3.0810000,4490.0000000,12.8690000,170.3870000,1006.0000000,12.5873000,738.8720000,6014.0000000,3.9100000,1.9300000
7272.01,PC,2460543.1814680,7.5801393,5.0190000,3799.0000000,11.3340000,389.6260000,1237.0000000,12.5626000,974.9800000,5860.0000000,3.8000000,2.1600000
7273.01,APC,2460553.7955180,2.2473177,1.3250000,6242.0000000,13.2774000,338.3730000,1194.0000000,12.1475000,419.6760000,6037.8000000,,1.6800000
7274.01,PC,2460550.4906200,8.9088710,1.1420000,70444.0000000,8.8211900,0.8889040,270.0000000,14.6826000,107.8110000,3267.0000000,4.9100000,0.3100000
7275.01,FP,2460558.5949890,6.1211661,2.5010000,4248.0000000,6.2293300,157.1000000,,12.5850000,633.9940000,6011.2000000,,1.0200000
7276.01,PC,2460591.3685390,14.2317652,8.3720000,912.0000000,8.2750600,328.6670000,1186.0000000,12.0813000,1171.8300000,5914.0000000,3.4600000,3.2100000
7277.01,PC,2460543.1065930,7.9152740,4.6140000,13798.0000000,12.1673000,227.6260000,1082.0000000,13.3795000,645.2230000,5638.0000000,4.3800000,1.0700000
7278.01,PC,2460552.7182190,7.6316525,3.4520000,30467.0000000,15.8297000,114.2470000,910.0000000,13.4783000,608.1970000,5655.0000000,4.4800000,0.9500000
7279.01,PC,2460555.3112470,3.1168715,1.7420000,31842.0000000,10.6888000,35.0470000,677.0000000,14.9114000,357.3920000,3734.0000000,4.6400000,0.6100000
