Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
FALSE POSITIVE,1.718649321,3.94095,191000.0,39.08,1194.16,1499.0,6071.0,4.541,0.865
FALSE POSITIVE,7.2949175,41.04,183.0,11.67,79.99,763.0,5289.0,4.614,0.731
FALSE POSITIVE,7.2935801,40.02,125.0,17.41,173.44,925.0,5900.0,4.509,0.951
FALSE POSITIVE,42.9261364,2.578,378.0,1.84,13.65,490.0,5628.0,4.503,0.953
FALSE POSITIVE,1.89129338,5.677,33.8,0.42,416.87,1152.0,4986.0,4.558,0.733
FALSE POSITIVE,1.89124453,5.08,31.0,1.19,5537.41,2200.0,5850.0,3.72,1.977
FALSE POSITIVE,1.89134201,4.674,129.0,0.92,729.42,1325.0,5658.0,4.567,0.815
FALSE POSITIVE,87.87826191,12.8138,339000.0,110.85,18.65,530.0,5784.0,3.985,1.642
FALSE POSITIVE,15.92663277,7.42888,272000.0,57.95,47.68,670.0,5496.0,4.471,0.917
FALSE POSITIVE,0.958116585,2.3496,2370.0,49.16,6312.99,2271.0,6032.0,4.147,1.365
FALSE POSITIVE,39.8415229,8.79024,144000.0,116.52,80.93,765.0,6078.0,3.946,2.07
FALSE POSITIVE,1.891268461,8.24958,642000.0,399.93,153163.32,5047.0,11287.0,3.642,4.662
FALSE POSITIVE,1.89114441,8.724,49.9,6.57,177.97,932.0,4267.0,4.637,0.627
FALSE POSITIVE,61.25964956,12.1777,233000.0,54.72,9.45,447.0,5912.0,4.532,0.889
FALSE POSITIVE,0.872359598,3.74512,267000.0,67.08,4703.58,2112.0,6240.0,4.391,1.048
FALSE POSITIVE,374.318792,5.96,1540000.0,243.21,0.79,241.0,5997.0,4.572,0.815
FALSE POSITIVE,5.627911313,7.08223,434000.0,81.61,438.81,1167.0,6280.0,4.361,1.115
FALSE POSITIVE,0.62927655,0.9698,840.0,4.64,4624.3,2102.0,5628.0,4.388,0.976
FALSE POSITIVE,1.22578134,2.235,99400.0,53.32,1973.12,1701.0,5780.0,4.438,1.0
FALSE POSITIVE,0.751408792,2.2974,17500.0,41.48,3241.36,1926.0,5697.0,4.46,0.903
FALSE POSITIVE,0.866344816,1.9188,234.0,6.85,38575.44,3569.0,4936.0,3.055,4.527
FALSE POSITIVE,2.24294107,2.532,39.4,0.75,1763.55,1654.0,6082.0,4.195,1.184
FALSE POSITIVE,0.950487062,2.9283,11.5,1.35,75637.15,4231.0,8107.0,3.698,3.385
FALSE POSITIVE,5.579631021,3.38646,118000.0,90.32,356.56,1108.0,6188.0,4.427,1.022
FALSE POSITIVE,21.37831102,21.7174,80600.0,97.23,300.32,1062.0,4905.0,3.3,3.484
CANDIDATE,129.847318,13.057,198.0,1.45,5.22,385.0,6133.0,4.427,1.032
FALSE POSITIVE,0.541396363,2.384,181.0,2.04,24909.05,3204.0,7118.0,4.212,1.489
FALSE POSITIVE,0.550509602,1.1836,124.0,5.02,56796.99,3938.0,4891.0,3.169,4.529
FALSE POSITIVE,2.404293523,4.4649,8150.0,888.7,71976.93,4178.0,4697.0,2.204,17.032
FALSE POSITIVE,25.83683127,6.32201,145000.0,50.72,28.08,587.0,5691.0,4.477,0.897
FALSE POSITIVE,0.94895231,3.952,57.7,2.51,33931.93,3464.0,6661.0,3.666,3.067
FALSE POSITIVE,11.70220393,2.75173,29000.0,57.95,560.24,1240.0,6148.0,3.793,2.133
CANDIDATE,2.28494301,1.01,162.0,1.0,458.39,1180.0,5396.0,4.571,0.789
FALSE POSITIVE,3.722775537,14.3309,108000.0,90.36,2125.53,1731.0,5425.0,3.678,2.592
FALSE POSITIVE,1.245342215,4.40308,234000.0,90.34,7120.27,2341.0,6967.0,4.25,1.476
FALSE POSITIVE,0.604755462,1.3741,335.0,1.29,1534.24,1598.0,4842.0,4.616,0.726
CANDIDATE,439.21978,9.392,342.0,1.81,1.18,266.0,6553.0,4.479,0.962
FALSE POSITIVE,8.144135648,8.88876,87900.0,56.52,1169.67,1491.0,7605.0,4.123,1.862
FALSE POSITIVE,0.566795196,2.18,14.8,0.35,4277.24,2066.0,5680.0,4.516,0.908
FALSE POSITIVE,0.566798827,3.662,34.9,0.52,4154.8,2045.0,5548.0,4.473,0.889
FALSE POSITIVE,0.56678012,3.257,27.6,0.49,4352.1,2073.0,5674.0,4.506,0.911
FALSE POSITIVE,0.566800113,3.315,104.0,0.58,455.05,1180.0,3844.0,4.721,0.526
FALSE POSITIVE,0.56679293,3.814,101.0,0.86,4264.42,2064.0,5812.0,4.551,0.853
FALSE POSITIVE,0.566809491,3.156,69.5,0.55,1790.3,1656.0,4987.0,4.611,0.654
FALSE POSITIVE,0.566799218,4.227,18.2,0.79,23364.03,3153.0,6108.0,3.893,1.753
FALSE POSITIVE,0.566797404,4.109,69.4,0.64,2993.84,1890.0,5313.0,4.51,0.784
CANDIDATE,22.2548897,13.454,83.8,2.16,154.4,899.0,5349.0,3.76,2.388
FALSE POSITIVE,4.719336335,2.83787,12400.0,91.91,2078.32,1722.0,6792.0,3.971,2.058
FALSE POSITIVE,1.258274109,1.92467,14200.0,25.98,502.19,1207.0,4937.0,4.669,0.587
FALSE POSITIVE,8.966610607,4.01883,59600.0,56.94,274.04,1038.0,6480.0,4.351,1.132
FALSE POSITIVE,15.32763411,6.0662,17700.0,291.01,1108.58,1472.0,4830.0,2.987,6.784
FALSE POSITIVE,2.10413487,4.2269,321000.0,67.03,963.4,1421.0,5780.0,4.438,1.0
FALSE POSITIVE,6.767341062,4.49213,245000.0,52.84,178.98,933.0,5926.0,4.513,0.843
FALSE POSITIVE,1.92730001,18.812,6180.0,45.99,1605.97,1614.0,6057.0,4.352,1.11
FALSE POSITIVE,48.79936881,8.80873,325000.0,67.36,17.9,525.0,6170.0,4.472,0.992
CANDIDATE,1.01485981,1.65,243.0,1.61,3274.72,1928.0,6158.0,4.453,1.024
FALSE POSITIVE,5.882036054,5.16326,239000.0,119.09,363.01,1114.0,5837.0,4.282,1.187
FALSE POSITIVE,4.059428737,5.26926,245000.0,67.38,1059.83,1455.0,6610.0,4.281,1.33
CANDIDATE,15.3902613,3.431,76.8,4.39,1069.24,1459.0,5649.0,3.282,4.994
CANDIDATE,279.036565,31.92,395.0,30.25,2.58,323.0,6072.0,4.285,1.273
CANDIDATE,26.8552365,2.185,194.0,1.49,34.48,618.0,6045.0,4.494,0.955
FALSE POSITIVE,19.35954117,12.8464,387000.0,101.44,186.12,942.0,6198.0,3.96,1.567
CANDIDATE,16.2347636,4.2,116.0,1.28,124.25,852.0,6478.0,4.371,1.188
FALSE POSITIVE,1.287097944,1.94,106.0,0.89,1678.58,1631.0,5906.0,4.494,0.852
FALSE POSITIVE,3.5565617,6.691,68.0,0.52,143.89,883.0,4964.0,4.628,0.633
FALSE POSITIVE,3.55646511,4.72,46.1,0.56,317.0,1076.0,5475.0,4.479,0.818
FALSE POSITIVE,3.661895766,35.6374,35500.0,374.78,2012.26,1708.0,6793.0,4.101,1.589
CANDIDATE,2.3518268,5.797,577.0,39.82,1313.37,1535.0,5445.0,4.14,1.426
FALSE POSITIVE,2.35195525,5.98883,213000.0,59.62,1876.0,1678.0,6550.0,4.324,1.225
FALSE POSITIVE,1.882438182,3.50695,344000.0,74.77,2589.75,1818.0,6322.0,4.211,1.213
CANDIDATE,3.57944367,1.869,117.0,0.87,253.89,1018.0,5341.0,4.546,0.801
CANDIDATE,8.2553499,3.959,54.5,3.28,1079.27,1462.0,5403.0,3.559,3.6
FALSE POSITIVE,5.682410334,5.33373,220000.0,72.9,401.43,1141.0,5897.0,4.278,1.196
FALSE POSITIVE,2.199069234,6.30646,225000.0,118.99,4632.97,2104.0,6613.0,4.014,1.925
FALSE POSITIVE,1.481655821,3.4913,59100.0,59.19,3314.58,1935.0,6478.0,4.307,1.174
FALSE POSITIVE,0.93370968,3.356,62.2,0.38,131.85,865.0,3615.0,4.839,0.42
CANDIDATE,10.6982275,3.198,246.0,1.73,168.88,919.0,6277.0,4.417,1.097
FALSE POSITIVE,1.388509353,2.84811,37600.0,52.43,2679.88,1836.0,6075.0,4.315,1.13
FALSE POSITIVE,9.089355023,6.4006,101000.0,68.91,1233.59,1511.0,7675.0,4.051,2.015
FALSE POSITIVE,0.94808587,8.03,230.0,37.72,30040.23,3359.0,6875.0,3.798,2.856
FALSE POSITIVE,10.36855269,4.37878,153000.0,61.14,120.48,845.0,5855.0,4.418,0.944
CANDIDATE,7.20558084,2.997,58.0,1.33,582.45,1253.0,6002.0,4.025,1.693
FALSE POSITIVE,13.8602646,74.26,481.0,19.71,53.56,690.0,5667.0,4.535,0.796
FALSE POSITIVE,13.63948043,3.12422,81100.0,44.0,50.51,680.0,5461.0,4.517,0.846
CANDIDATE,392.50115,9.88,391.0,1.9,0.6,225.0,5128.0,4.388,0.988
CANDIDATE,5.29655591,3.93,135.0,1.3,421.14,1156.0,6268.0,4.429,1.1
FALSE POSITIVE,6.882686062,5.47323,374000.0,60.49,169.85,921.0,5704.0,4.483,0.948
FALSE POSITIVE,1.407937865,1.585,50800.0,19.09,457.02,1179.0,4627.0,4.564,0.741
FALSE POSITIVE,1.89117723,6.986,176.0,164.49,36995.02,3536.0,5086.0,2.66,6.86
FALSE POSITIVE,52.884577,7.892,12000.0,48.13,22.44,555.0,6483.0,4.42,1.078
FALSE POSITIVE,1.429439352,2.424,3370.0,54.36,4417.56,2079.0,6491.0,4.223,1.371
CANDIDATE,8.8324193,2.252,74.1,0.98,234.99,999.0,6060.0,4.29,1.133
FALSE POSITIVE,2.821328194,5.02692,64800.0,40.0,2520.03,1807.0,6701.0,4.121,1.506
CANDIDATE,5.88836941,1.05,120.0,1.21,379.27,1125.0,6243.0,4.39,1.084
FALSE POSITIVE,11.9613085,4.6414,311000.0,51.58,55.37,696.0,5564.0,4.587,0.785
FALSE POSITIVE,204.280255,37.2,10600.0,8.99,0.73,236.0,4907.0,4.582,0.727
FALSE POSITIVE,0.572079631,2.27811,128000.0,29.45,2036.56,1716.0,5233.0,4.625,0.639
FALSE POSITIVE,0.822314545,3.3374,32.7,0.54,3227.02,1922.0,5709.0,4.409,0.938
FALSE POSITIVE,31.00539285,3.073,560000.0,141.82,51.25,682.0,5023.0,3.9,1.784
FALSE POSITIVE,2.189097,5.768,3000.0,13.92,41.37,647.0,3624.0,4.848,0.406
FALSE POSITIVE,17.51191534,5.678,729.0,52.64,6014.16,2246.0,4029.0,1.786,20.888
CANDIDATE,521.10826,18.36,245.0,1.5,0.68,231.0,5942.0,4.432,0.947
FALSE POSITIVE,41.3701638,29.254,6910.0,59.95,389.15,1133.0,4764.0,2.777,6.883
FALSE POSITIVE,1.306220168,5.14519,481000.0,83.16,4556.14,2095.0,6600.0,4.238,1.124
FALSE POSITIVE,631.632,16.13,295.0,1.56,0.38,201.0,5689.0,4.493,0.894
FALSE POSITIVE,0.756511623,2.81832,41600.0,77.4,9947.96,2549.0,6343.0,4.199,1.417
FALSE POSITIVE,10.84528655,4.3876,7470.0,319.52,1893.11,1682.0,5096.0,3.094,7.023
FALSE POSITIVE,32.45541269,7.3736,136000.0,23.48,5.55,392.0,4869.0,4.71,0.543
CANDIDATE,3.39401963,2.984,98.4,1.03,689.16,1306.0,6181.0,4.431,1.029
FALSE POSITIVE,5.917085496,23.7545,563000.0,75.86,241.42,1005.0,5661.0,4.383,0.987
FALSE POSITIVE,0.958871144,2.74361,232000.0,45.91,2174.51,1743.0,5530.0,4.425,0.892
FALSE POSITIVE,0.5402463,13.93,1150.0,6.2,26335.17,3249.0,7296.0,4.249,1.498
FALSE POSITIVE,1.288046428,3.637,32.3,2.18,17822.99,2945.0,5216.0,3.287,3.871
FALSE POSITIVE,4.200206781,5.21948,82400.0,105.07,2150.58,1737.0,6873.0,4.051,1.923
FALSE POSITIVE,6.091954982,3.60482,36700.0,26.96,272.7,1036.0,6063.0,4.424,0.913
CANDIDATE,5.52507406,2.565,61.5,0.8,263.79,1028.0,5600.0,4.378,1.037
FALSE POSITIVE,485.52409,11.04,4150.0,6149.09,0.31,191.0,5227.0,4.584,0.8
FALSE POSITIVE,0.76647343,2.46345,200000.0,42.33,1654.36,1628.0,5297.0,4.594,0.722
FALSE POSITIVE,5.2439783,10.1,93.5,1.03,307.32,1068.0,6029.0,4.481,0.956
FALSE POSITIVE,5.2436639,10.53,93.5,0.88,296.41,1059.0,6212.0,4.537,0.862
FALSE POSITIVE,5.2438269,8.235,129.0,0.76,72.18,743.0,4634.0,4.597,0.689
FALSE POSITIVE,0.56678702,3.074,7.5,0.27,7279.54,2356.0,6045.0,4.375,0.999
FALSE POSITIVE,2.19642864,4.933,99.5,0.79,477.24,1193.0,5376.0,4.576,0.806
FALSE POSITIVE,2.19635512,9.65516,267000.0,82.04,2448.43,1793.0,6438.0,4.182,1.273
FALSE POSITIVE,26.71841755,8.14155,73000.0,66.69,65.88,727.0,5957.0,4.168,1.286
FALSE POSITIVE,0.615787196,3.067,111.0,3.5,53910.99,3886.0,6315.0,3.603,3.075
FALSE POSITIVE,548.08441,17.66,560.0,2.35,0.58,222.0,5780.0,4.438,1.0
FALSE POSITIVE,2.213964145,6.7598,123000.0,57.06,3030.64,1891.0,6256.0,4.037,1.514
CANDIDATE,3.226232203,0.4022,36.3,1.01,1627.1,1620.0,6534.0,4.203,1.437
FALSE POSITIVE,1.025534511,3.52048,111000.0,43.68,3066.26,1896.0,6267.0,4.487,0.919
FALSE POSITIVE,7.64941291,6.56935,236000.0,53.4,287.83,1050.0,6387.0,4.398,1.076
FALSE POSITIVE,13.17480793,3.37392,71100.0,51.06,102.2,811.0,6067.0,4.433,0.997
FALSE POSITIVE,0.655094658,6.159,372.0,26.41,5290.98,2173.0,6063.0,4.476,1.012
FALSE POSITIVE,0.692239369,2.91121,63000.0,67.05,10725.15,2594.0,6163.0,4.137,1.358
FALSE POSITIVE,17.03085756,4.24308,77800.0,73.8,115.15,836.0,5575.0,4.066,1.423
CANDIDATE,2.352446342,1.6802,32.5,1.24,5269.29,2173.0,6749.0,3.941,2.003
FALSE POSITIVE,43.797829,7.70289,415000.0,93.43,47.15,668.0,6860.0,4.326,1.292
FALSE POSITIVE,4.254417651,6.55436,295000.0,133.79,806.64,1360.0,6292.0,4.256,1.235
FALSE POSITIVE,18.77816216,8.1018,488000.0,127.57,238.5,1002.0,6794.0,4.102,1.71
FALSE POSITIVE,1.575710265,6.83787,174000.0,246.75,11307.3,2630.0,5017.0,3.35,4.293
FALSE POSITIVE,2.534740757,4.85013,364000.0,52.52,541.27,1230.0,5810.0,4.56,0.781
FALSE POSITIVE,37.59406667,8.9943,28600.0,43.08,22.2,554.0,5941.0,4.426,0.917
FALSE POSITIVE,3.6972959,21.335,19.7,1.07,1438.97,1571.0,6313.0,4.12,1.594
FALSE POSITIVE,6.855624762,3.02199,70900.0,33.93,224.32,987.0,6109.0,4.476,0.931
FALSE POSITIVE,80.7060641,6.8899,11900.0,15.47,7.96,428.0,6053.0,4.494,0.949
FALSE POSITIVE,2.17814513,2.321,136.0,1.22,981.63,1428.0,6053.0,4.494,0.949
FALSE POSITIVE,1.089077111,3.8834,304000.0,77.59,4147.85,2045.0,6126.0,4.285,1.176
FALSE POSITIVE,1.089057762,1.637,37.4,0.44,917.78,1404.0,5096.0,4.582,0.737
FALSE POSITIVE,0.379412331,1.561,594.0,1.59,1724.34,1643.0,4331.0,4.62,0.666
FALSE POSITIVE,0.585940879,4.6979,1940.0,26.57,2897.54,1873.0,5459.0,4.583,0.797
CANDIDATE,3.90735046,2.896,109.0,0.83,243.14,1007.0,5497.0,4.577,0.809
FALSE POSITIVE,0.646523404,3.917,25.2,0.85,23676.16,3163.0,7257.0,4.185,1.631
FALSE POSITIVE,0.626431697,2.0171,37200.0,34.05,2003.98,1709.0,5134.0,4.56,0.721
FALSE POSITIVE,2.696354974,5.39585,246000.0,80.71,2560.78,1815.0,6472.0,4.08,1.579
CANDIDATE,377.501257,11.98,541.0,2.16,0.81,242.0,5751.0,4.508,0.94
FALSE POSITIVE,14.76288917,6.52705,79300.0,53.72,78.43,759.0,5691.0,4.354,1.031
FALSE POSITIVE,4.5638537,13.05,71.9,2.97,1305.08,1533.0,5446.0,3.793,2.39
FALSE POSITIVE,1.463775066,0.953,45.1,1.2,6722.29,2308.0,6781.0,4.125,1.651
FALSE POSITIVE,8.098754149,5.62354,56600.0,123.02,452.03,1176.0,6328.0,4.16,1.45
FALSE POSITIVE,0.587938916,1.40211,7340.0,29.98,2476.75,1800.0,5237.0,4.543,0.74
FALSE POSITIVE,246.87131,10.69,434.0,2.02,1.97,302.0,6168.0,4.488,0.96
FALSE POSITIVE,1.559090282,4.95211,227000.0,129.87,16893.61,2905.0,7279.0,3.856,2.624
FALSE POSITIVE,1.81993557,2.43,109.0,0.66,159.62,907.0,4205.0,4.668,0.578
FALSE POSITIVE,0.612888148,2.822,43.1,0.93,14401.76,2796.0,6720.0,4.276,1.368
FALSE POSITIVE,15.54135882,2.44433,10300.0,149.19,448.22,1174.0,5092.0,3.42,3.54
CANDIDATE,7.1969168,4.525,47.1,1.1,388.54,1132.0,5530.0,4.045,1.575
FALSE POSITIVE,12.8177012,3.465,75.6,1.21,235.16,999.0,6290.0,4.151,1.385
FALSE POSITIVE,2.274628199,4.52648,104000.0,104.26,4536.51,2092.0,6389.0,3.914,1.947
FALSE POSITIVE,85.338393,8.5,633.0,11.4,71.36,741.0,4850.0,3.134,4.696
FALSE POSITIVE,5.499941793,11.3096,47800.0,59.94,2942.15,1878.0,7079.0,3.827,2.634
FALSE POSITIVE,2.629870555,6.606,101000.0,34.05,659.45,1291.0,5566.0,4.382,0.967
CANDIDATE,0.947554749,1.097,65.4,0.67,1680.03,1633.0,5508.0,4.569,0.84
FALSE POSITIVE,6.62761199,6.15281,227000.0,82.03,496.41,1204.0,6316.0,4.231,1.333
CANDIDATE,50.271927,6.073,575.0,2.94,28.51,589.0,6520.0,4.375,1.215
FALSE POSITIVE,28.59788033,7.71925,86000.0,74.25,250.21,1014.0,6590.0,3.787,2.474
FALSE POSITIVE,30.47651885,10.2264,327000.0,71.42,28.96,592.0,5527.0,4.315,1.073
FALSE POSITIVE,252.1638623,23.92,104000.0,50.74,0.81,242.0,5432.0,4.608,0.745
FALSE POSITIVE,22.27119851,4.58598,179000.0,39.79,16.62,515.0,5068.0,4.556,0.73
FALSE POSITIVE,73.89416352,9.48995,214000.0,39.18,5.61,392.0,5442.0,4.469,0.841
FALSE POSITIVE,1.124033822,5.5728,248000.0,98.04,9953.28,2547.0,7141.0,4.208,1.563
FALSE POSITIVE,2.796661168,3.3781,2360.0,47.68,1797.72,1661.0,6331.0,4.146,1.326
FALSE POSITIVE,15.28870918,5.00366,512000.0,54.56,15.84,509.0,4464.0,4.577,0.719
FALSE POSITIVE,1.83592242,5.9942,30700.0,46.3,1195.13,1501.0,5930.0,4.472,0.976
CANDIDATE,128.208643,2.745,212.0,6.15,93.05,792.0,7128.0,3.52,3.811
FALSE POSITIVE,1.516372183,1.239,93.8,1.06,1911.54,1686.0,6142.0,4.456,1.046
FALSE POSITIVE,8.784575777,5.3022,263000.0,104.57,1380.83,1555.0,8144.0,4.139,1.914
FALSE POSITIVE,1.949700508,4.35014,38100.0,56.11,2048.37,1716.0,6469.0,4.385,1.193
FALSE POSITIVE,9.948701373,3.2922,2750.0,29.19,57.93,704.0,5152.0,4.517,0.786
FALSE POSITIVE,3.457078812,5.24058,316000.0,86.12,1560.4,1603.0,6526.0,4.182,1.482
FALSE POSITIVE,3.735993484,17.4877,618000.0,571.07,4283.18,2063.0,5467.0,3.432,4.055
CANDIDATE,6.63448023,3.603,71.2,1.04,453.27,1177.0,6463.0,4.313,1.225
FALSE POSITIVE,12.4239677,16.01,162.0,0.87,31.93,606.0,4995.0,4.58,0.698
FALSE POSITIVE,0.639721284,2.69771,466000.0,46.59,1220.53,1505.0,4794.0,4.633,0.625
FALSE POSITIVE,1.25338826,3.828,44.7,0.64,1750.61,1651.0,5869.0,4.513,0.942
CANDIDATE,1.002591901,1.247,143.0,0.87,884.21,1391.0,4893.0,4.574,0.739
FALSE POSITIVE,1.620813697,5.9968,121000.0,43.95,2127.67,1733.0,5757.0,4.209,1.177
CANDIDATE,3.37116682,4.708,71.4,0.98,656.3,1291.0,5653.0,4.288,1.163
FALSE POSITIVE,5.2434664,18.47,119.0,2.83,113.05,831.0,5047.0,4.574,0.766
FALSE POSITIVE,5.2439542,9.82,144.0,0.81,86.51,778.0,4920.0,4.636,0.691
FALSE POSITIVE,5.2441517,9.69,90.1,0.91,293.68,1056.0,6060.0,4.509,0.925
FALSE POSITIVE,5.2443332,11.268,29.9,0.58,291.25,1054.0,5952.0,4.489,0.971
FALSE POSITIVE,20.72606991,6.47393,119000.0,51.9,43.93,657.0,6011.0,4.522,0.902
FALSE POSITIVE,0.566801447,2.352,16.2,0.57,11321.32,2633.0,5966.0,4.184,1.349
FALSE POSITIVE,0.566794934,4.399,68.9,1.15,8648.94,2457.0,6395.0,4.436,1.049
FALSE POSITIVE,0.566800287,3.487,73.9,0.88,6188.18,2260.0,6075.0,4.486,0.969
FALSE POSITIVE,0.566791946,2.77,126.0,1.54,5129.25,2160.0,5836.0,4.5,0.97
FALSE POSITIVE,0.566790294,3.641,64.0,0.89,8244.38,2432.0,6100.0,4.358,1.093
FALSE POSITIVE,0.566799725,4.097,46.7,0.77,6460.25,2289.0,5576.0,4.297,1.132
FALSE POSITIVE,0.566801325,4.176,92.1,1.07,7585.82,2383.0,6273.0,4.454,1.021
FALSE POSITIVE,14.85441567,5.13753,77400.0,29.77,95.83,798.0,6214.0,4.444,1.022
FALSE POSITIVE,38.47674409,5.10744,173000.0,33.8,10.85,463.0,5294.0,4.507,0.79
FALSE POSITIVE,10.64311069,88.1118,316.0,31.72,274.67,1038.0,5930.0,4.084,1.473
FALSE POSITIVE,1.587485742,7.7489,247000.0,41.52,1070.86,1460.0,5863.0,4.566,0.821
CANDIDATE,6.613671,4.211,32.8,0.91,607.33,1266.0,6056.0,4.071,1.597
FALSE POSITIVE,1.79621807,10.16,47.0,1.54,8937.14,2480.0,7117.0,3.988,2.09
FALSE POSITIVE,20.2594232,19.27,82.6,1.23,116.05,837.0,6602.0,4.301,1.269
CANDIDATE,1.48062814,2.898,62.5,0.76,1770.63,1653.0,6187.0,4.499,0.937
FALSE POSITIVE,1.489442254,5.51392,418000.0,115.45,6938.66,2328.0,6962.0,4.148,1.62
FALSE POSITIVE,1.12679793,12.079,227.0,21.07,1514.63,1590.0,5662.0,4.56,0.84
FALSE POSITIVE,0.998217563,3.90851,87600.0,88.64,14421.97,2795.0,6980.0,4.06,1.755
CANDIDATE,2.68814059,1.12,145.0,0.92,392.64,1135.0,5636.0,4.613,0.734
FALSE POSITIVE,0.58640848,2.616,61.3,0.48,1029.91,1444.0,4556.0,4.676,0.615
FALSE POSITIVE,33.46947449,11.8874,165000.0,127.38,211.38,972.0,5934.0,3.581,3.075
FALSE POSITIVE,1.827558898,4.72808,315000.0,118.28,5331.71,2178.0,5977.0,3.854,2.077
FALSE POSITIVE,62.519211,2.523,278.0,1.9,17.29,520.0,6343.0,4.411,1.137
CANDIDATE,97.991569,4.665,127.0,1.41,11.21,467.0,6499.0,4.378,1.169
FALSE POSITIVE,349.85525,5.42,842.0,2.63,0.94,251.0,5941.0,4.533,0.885
FALSE POSITIVE,2.488812012,5.94523,131000.0,83.26,2776.19,1852.0,6499.0,4.084,1.497
FALSE POSITIVE,0.51811818,0.3969,99.0,1.09,7376.27,2360.0,6240.0,4.502,0.929
FALSE POSITIVE,542.52829,11.06,75.2,1.07,1.19,266.0,6099.0,4.204,1.212
CANDIDATE,1.057080807,1.82,60.6,0.97,2518.85,1805.0,6000.0,4.487,0.946
FALSE POSITIVE,11.56797473,5.96595,416000.0,45.65,36.66,628.0,5290.0,4.669,0.648
FALSE POSITIVE,21.29473387,7.60143,123000.0,71.55,83.71,771.0,6039.0,4.242,1.278
CANDIDATE,317.062416,7.438,443.0,1.59,0.54,218.0,5366.0,4.625,0.715
CANDIDATE,13.4959496,2.085,254.0,1.62,89.25,784.0,5962.0,4.464,1.019
FALSE POSITIVE,0.855763492,3.64361,132000.0,72.82,8674.28,2464.0,6679.0,4.286,1.326
FALSE POSITIVE,2.045166206,6.84312,264000.0,131.41,8125.86,2422.0,7128.0,3.95,2.135
FALSE POSITIVE,2.41349123,11.29,57.0,2.11,7197.15,2348.0,6628.0,3.783,2.595
FALSE POSITIVE,0.447820618,0.4199,58.3,1.42,23149.06,3141.0,5927.0,3.988,1.607
CANDIDATE,43.2675604,8.331,69.1,1.61,45.99,664.0,5747.0,4.018,1.729
FALSE POSITIVE,1.23133063,3.7,78.9,0.54,311.53,1072.0,4237.0,4.63,0.631
FALSE POSITIVE,0.61566096,2.669,13.9,0.84,33790.36,3459.0,6619.0,3.89,2.23
FALSE POSITIVE,1.23140522,3.338,51.3,0.81,2252.47,1756.0,5600.0,4.32,1.118
CANDIDATE,11.3251153,2.126,297.0,1.26,48.78,674.0,5334.0,4.574,0.727
FALSE POSITIVE,31.9714488,8.52,42.9,0.87,48.92,674.0,5846.0,4.169,1.323
FALSE POSITIVE,9.762550001,4.87531,41600.0,68.93,843.46,1375.0,7199.0,4.055,1.95
CANDIDATE,16.9163386,2.521,64.2,0.68,41.74,648.0,5628.0,4.513,0.81
CANDIDATE,37.0200232,1.421,581.0,2.14,15.66,507.0,5685.0,4.537,0.886
FALSE POSITIVE,2.521265,2.69,36.5,1.16,4175.66,2049.0,6306.0,3.828,1.874
FALSE POSITIVE,5.674353343,4.17722,36500.0,51.63,290.75,1053.0,5594.0,4.303,1.071
FALSE POSITIVE,0.734426335,2.7415,99100.0,51.42,4660.36,2106.0,6108.0,4.471,0.997
FALSE POSITIVE,0.734426409,1.569,94.1,0.98,5800.4,2223.0,6406.0,4.458,1.005
CANDIDATE,0.565713361,0.954,86.4,0.81,3197.67,1917.0,5220.0,4.48,0.881
FALSE POSITIVE,13.78252221,8.27762,249000.0,41.84,31.69,605.0,5246.0,4.604,0.668
FALSE POSITIVE,1.89121656,5.14,66.8,0.73,997.34,1434.0,5741.0,4.438,0.884
FALSE POSITIVE,3.693702974,3.37146,25200.0,62.55,1054.1,1453.0,6309.0,4.265,1.396
FALSE POSITIVE,10.26561325,5.67553,150000.0,61.45,236.6,1000.0,5865.0,4.169,1.423
FALSE POSITIVE,2.163569702,7.60963,54500.0,85.64,3760.06,1996.0,6425.0,4.04,1.718
FALSE POSITIVE,0.730956716,2.097,27.8,0.57,5431.8,2192.0,6028.0,4.371,1.078
FALSE POSITIVE,7.04715073,1.434,283.0,1.54,178.49,932.0,5941.0,4.519,0.911
FALSE POSITIVE,7.047106212,3.16223,69600.0,119.64,2744.25,1846.0,8162.0,3.973,2.321
FALSE POSITIVE,0.961292561,4.64294,326000.0,92.55,7160.97,2344.0,6300.0,4.188,1.404
FALSE POSITIVE,63.68192888,12.6047,342000.0,71.45,13.15,486.0,5979.0,4.386,1.054
FALSE POSITIVE,9.455586047,8.42272,115000.0,178.47,3576.17,1972.0,7221.0,3.488,4.24
FALSE POSITIVE,1.246585716,4.62051,407000.0,81.28,3709.26,1992.0,6440.0,4.369,1.183
FALSE POSITIVE,0.898932836,2.437,61.1,1.51,9056.7,2489.0,5712.0,3.959,1.872
FALSE POSITIVE,3.45423296,2.965,150.0,0.95,71.74,743.0,4186.0,4.662,0.635
FALSE POSITIVE,7.304451735,4.09326,144000.0,59.02,177.19,931.0,6024.0,4.523,0.9
FALSE POSITIVE,1.181046137,2.6923,52600.0,37.78,878.27,1389.0,5229.0,4.58,0.692
