Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
1,4.8759656,3.3372737,154.830677,1.4450569,440.1721572,1168.22203,5937,4.35104,1.1487499
1,20.1459438,4.4706494,575.5886941,2.4401617,28.3520842,588.5264649,5303,4.4996,0.888701
1,11.8918633,4.78248,362.6899452,1.692303,55.1801287,695.1290314,5461,4.57288,0.834552
1,718.1809317,2.9233151,973.6269156,1.3653089,0.4312565,206.6824792,3614,4.80335,0.425623
1,10.6306165,1.8847446,775.4826057,2.7943472,100.1839963,806.8992976,5737,4.47544,0.969791
1,579.6472035,4.0952456,564.4270183,4.054669,2.0849393,306.4736219,6855,4.20414,1.5925601
0,1.8141215,4.6006154,129.4041201,1.3180464,1468.567428,1578.858547,5789.58,4.35115,1.12713
1,97.6087634,5.5654641,658.8471408,2.3777411,3.4586932,347.8145617,5830,4.57203,0.823673
0,2.4360845,2.495,350,2.46916,1556.22,1749,6529,4.33,1.32
1,3.0749507,1.2179384,1979.28414,1.6050039,12.6973754,481.4467281,3246,4.91671,0.308247
1,741.4238314,5.2389454,503.5494079,2.776093,0.6112378,225.5133746,5944,4.30249,1.22039
1,7.5480709,4.9550247,239.8900935,2.6024598,618.5515054,1271.931481,6688,4.19679,1.57319
1,2.118659,1.5585526,664.8120556,1.8325534,144.785351,884.7099373,4002,4.5511,0.69132
1,5.4240691,1.6875037,1766.85893,2.093707,13.3328224,487.360439,3500,4.76752,0.465777
1,3.3784364,2.165,1232,5.0917,803.224,1483,6311,4.23,1.41
1,2.6374449,1.661,495,4.35478,264.845,1123,5355,3.82,1.96
1,2.5025812,2.771,807,4.90076,8453.85,2671,5603,4.49875,0.91
0,4.4518604,2.8339358,3558.221189,34.0312942,26875.9744,3265.583584,8353.8,4.1,3.60934
1,13.576858,4.628,263,3.5804,234.695,1090,6730,3.8,2.5
1,2.7439029,1.503168,13852.39796,11.9292388,306.4170427,1067.082454,4860,4.438,0.885702
1,2.5610662,4.338,170,2.3454,3075.23,2074,6161,3.95,1.9
1,1.0604139,2.084,1050,4.5487,4172.86,2239,5801.2,4.22,1.62
1,5.9422824,1.911,1160,5.90656,306.797,1165,7217.6,4.11,1.63
1,13.2689495,2.8,770,7.74981,328.707,1186,9635,3.92,2.85
0,5.9685742,2.059,340,6.64236,1041.97,1582,10390,3.79,3.44
1,1.6089592,2.58,320,4.49321,5042.03,2347,7029,3.86,2.42
1,1.0690665,1.4807714,2898.603746,9.4235411,3231.518229,1922.965099,5930,4.36195,1.13442
1,3.2535266,5.1881112,6160.5328,16.5212632,2886.094177,1869.379063,6368,3.91383,2.06072
1,5.8123508,2.200213,957.5741671,2.8132678,113.1261881,831.7839537,5210.8,4.58,0.796856
1,1.4974223,2.2238426,39324.5082,16.7115651,846.5055834,1375.710989,5377,4.5569,0.841058
1,10.6895417,3.6496675,643.3958437,3.7848,281.558995,1044.74933,6255,4.19885,1.45476
0,3.0421334,1.5964685,2054.305028,16.8899988,4675.49373,2109.000192,5715.4,3.92,2.40325
1,14.3171998,5.454,1649,6.37558,513.65,1326,7596,4.27063,1.61
1,9.2172172,7.3550279,2470.439439,14.1810894,1556.867478,1602.074328,6840,3.72526,2.7639699
1,2.0134389,1.211,821,5.85423,1252.91,1657,8127,4.24828,1.75
1,3.562038,6.1241184,4495.415874,16.7501675,4654.109094,2106.584524,7042,3.85746,2.42923
1,4.4742339,2.7863202,3061.515714,5.7449202,277.8078259,1041.252048,5225.05,4.35079,1.04312
1,3.85589,3.9555399,9747.60356,14.5222913,1062.029804,1455.975026,6244.5,4.21,1.43256
1,3.9693722,2.005,570,6.3435,1088.68,1600,7030,3.86,2.43
1,2.2676081,1.671,880,6.4197,541.948,1344,5958,3.87,2
0,1.491916,2.3336552,1474.334788,26.399811,132008.3553,4861.497924,9747,3.54,4.42729
1,3.7590079,3.304,869,7.61924,3166.13,2089,9505,3.83,3.13
0,7.4398211,3.068,1362,5.48138,435.566,1272,5822,4.14,1.45
0,2.6646183,4.135,840,4.25649,32848.2,3750,11526,4.56,1.52
1,7.7121208,2.4343481,728.4849109,3.004038,219.2841258,981.4576128,5985.4,4.4,1.08958
0,1.0817,1.588,341.533,2.07554,2462.700975,1796.688012,5759.2,4.45,1.02
1,7.0642486,3.6816469,11469.75644,19.7963184,474.1821245,1190.161902,5478.8,4.4,1.63563
1,0.450264,1.1871566,331.3974583,1.7032799,4762.264913,2118.717907,5366,4.49884,0.898718
1,3.6989939,3.1680872,198.9402668,1.6399568,600.2525597,1262.418222,5811,4.33357,1.15018
1,4.4620528,4.3381703,289.9548667,3.0395927,1062.111837,1456.003141,5515.2,3.91,1.72395
1,39.6251926,2.0275642,4527.828406,17.70843,48.5311797,673.1703229,5869,4.07271,1.56795
1,5.9214231,2.2680522,1221.943037,2.8781652,48.1558813,671.8651016,4361,4.59663,0.687025
1,1.0929203,1.5258481,377.4316425,1.3599954,458.2468016,1180.034243,4361,4.59663,0.687025
1,30.083503,3.9858103,5439.210828,12.1275255,58.0053608,703.8608065,5906.5,4.16721,1.41293
1,7.1366507,2.1906434,768.4493836,3.3078706,170.5007507,921.6187961,5559,4.41401,1.01775
1,2.054238,1.2287948,1994.059354,3.5135858,182.7664593,937.7646859,4389,4.64365,0.655595
0,2.87436,1.901,2490.41,7.91346,2011.82,1865,6805,4.26,1.44
1,26.0179101,4.5258048,766.5356589,2.5512622,26.2295252,577.1880843,5489,4.44576,0.913252
1,13.7748361,4.454,309,2.67656,114.929,912,6266.98,4.19069,1.47
0,2.0340967,3.397,1283,6.38274,4644.28,2299,6849,3.99,2.05
1,4.4719937,2.619,170,1.08366,214.229,1065,5364,4.5,0.89
1,9.3305377,5.232,5610,15.2895,299.515,1158,6238,3.94,1.96
1,5.2574854,2.05,1250,2.88855,69.4717,804,4846,4.57,0.76
1,7.6247217,1.972,813,2.26441,42.4746,711,5343,4.58,0.82
1,25.7086236,3.831,1430,2.81726,13.2098,531,5343,4.58,0.82
1,16.155134,3.528,590,2.42196,39.0235,696,5785,4.45,1.01
1,4.0520368,1.5605128,5512.403319,4.9523134,38.5441194,635.4908204,3779,4.64,0.607751
1,4.7259317,2.7740362,6309.661533,16.7543131,1342.273093,1543.760664,6203,3.98,1.85891
0,21.7004042,9.415,406,3.16777,224.371,1078,5788.7,4.22,1.78
1,4.90826,4.324,8881,15.7889,4791.11,2317,7995,4.2,1.83
0,1.3875331,2.679,952,3.16086,13423,2998,5678,4.33,1.14
1,17.7424733,3.082,880,2.00179,12.8216,527,4926.2,4.67,0.69
1,5.412802,4.5898431,5278.195757,11.0171044,776.5799485,1346.375787,6468,4.22,1.47364
1,3.905126,2.9136919,23549.92599,14.5499431,300.1569738,1061.590098,5381,4.45342,0.947475
1,4.6182631,2.7008637,20287.61827,13.3976162,204.8121523,964.8475089,5328,4.50337,0.889218
1,1.8555745,2.3121742,10888.03773,14.8951809,2077.529159,1721.894471,5651.75,4.13988,1.40959
1,3.4505658,3.0397698,15044.64532,12.8140087,432.6350726,1163.188716,5402,4.37462,1.04301
1,3.3106692,3.7033867,9189.734252,13.382013,1061.554243,1455.812008,6030,4.22,1.3514301
1,6.6363577,6.385,7470,12.2701,543.643,1345,5490,4.09312,1.46
1,4.8854844,5.2333985,7009.139498,18.1759557,1459.35473,1576.376555,5974,3.84282,2.0812199
1,3.0413391,1.5149962,27645.48596,25.3471107,201.6318379,961.0799713,4034,4.21431,1.02777
1,2.6843081,2.7683352,18209.92066,13.9748499,651.2557496,1288.420547,5616.02,4.4174,1.01895
1,3.5256535,2.5111799,23882.70294,12.1210086,189.762184,946.6123519,5003.05,4.56877,0.783768
1,1.7590566,3.5349264,10499.97572,20.9577864,5910.485502,2236.276699,6250,3.91912,1.9992501
1,5.8929985,3.788,17850,16.0223,342.766,1198,6182,4.3753,1.17
1,7.4463034,2.0033138,4045.724179,2.4048644,5.6286114,392.8439471,3353,4.84911,0.375859
1,3.3792358,2.8993928,18782.53645,13.059562,395.4518688,1137.347448,5529,4.47066,0.948617
1,17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,5229,4.55429,0.794471
1,4.3745757,4.8649118,8101.724742,18.8478934,2659.62501,1831.57561,7305,4.05424,1.99827
1,4.0434287,3.388,8960,16.7752,827.311,1494,6557,4.08473,1.75
1,1.8498567,2.518276,195.4102498,1.7193265,1194.210365,1499.304894,5834,4.44433,1.0173301
1,10.3088724,2.2763645,372.3295802,2.2122841,120.8695,845.6661185,5834,4.44433,1.0173301
1,5.2410659,3.0113696,8947.10153,12.4231453,528.7500273,1223.016596,6064,4.27292,1.28562
1,4.2253498,2.7695297,7240.815237,8.8893197,342.3014046,1097.038628,5501,4.39363,1.03122
1,2.4552388,1.7323271,44130.16059,12.9928631,77.5068035,756.7539667,3792,4.63873,0.614823
1,4.1596197,2.4127131,17837.7775,9.3574411,74.5834411,749.515043,4230,4.55383,0.711036
1,2.7519172,1.329,9811,13.4019,328.515,1186,5856,4.25,1.28
1,0.7649571,1.094,1900,12.9538,12939.9,2971,6307.9,3.97,1.65
1,10.6925011,3.491,1200,4.01292,93.3426,865,5844,4.34318,1.15
1,8.8517354,4.3401879,1034.866129,3.6624912,190.2722086,947.2477653,6138,4.43818,1.07689
1,3.4149091,2.7231879,13219.64752,13.9171881,537.9836369,1228.321394,5480,4.31394,1.13032
0,2.9985667,3.025166,28040.90686,17.8036847,748.0922226,1333.854734,6126,4.46702,1.04172
1,3.1208396,2.405278,17027.40649,16.2108254,744.4110758,1332.210819,5983,4.3973,1.09921
1,1.5449334,1.1043459,4941.870091,10.7011777,3717.199189,1991.469723,6136.25,4.15767,1.4874001
1,4.9427985,3.3153828,11349.48387,15.3204961,469.3399619,1187.11183,5550.93,4.18442,1.32567
1,3.2175184,1.8986264,12691.80369,10.5529773,393.9910424,1136.29563,5549,4.50842,0.912927
1,3.939371,5.8132051,4051.508943,13.6344163,1989.841808,1703.430376,5904.4,3.84,2.0955601
1,5.7475343,1.846,11890,6.43097,12.9407,528,3750,4.67041,0.58
1,28.6648749,5.395,1025,3.15161,117.442,917,4818,4.65,0.69
0,3.7006742,3.115,840,2.61277,1434.65,1714,5025,4.56,0.79
1,4.9133022,5.159,2040,9.33912,999.403,1566,5918,3.84,2.06
1,2.88069,1.784,10380,22.4297,678.487,1421,5541,4.36,1.09
1,5.0141991,4.5606871,6026.126007,13.4911728,1233.097989,1511.364256,6669,4.12805,1.69675
1,7.7942155,0.9710311,2950.73571,4.9169842,112.1124314,829.914194,5461.54,4.50982,0.897403
1,2.7708596,2.17,22640,12.2577,208.594,1058,4975,4.55845,0.79
1,7.014001,2.9681334,1646.673268,3.6528621,75.6935339,752.2846294,4975,4.55845,0.789304
1,2.6634154,1.8429688,37522.94895,13.6857367,113.6142497,832.6796495,4051,4.54826,0.701369
1,2.2185748,1.8233621,25854.21446,13.3010355,348.1506195,1101.695417,5023,4.58,0.776484
1,3.2432488,3.0748441,17481.82164,14.5800064,631.4204214,1278.496094,5778,4.37783,1.09304
1,8.6004516,8.950521,3575.661423,14.548121,862.8947232,1382.321946,6011.95,3.75585,2.3108399
1,3.7970076,2.5256778,16421.73149,11.7557579,218.0029128,980.0208686,5211.36,4.54655,0.832631
1,3.3119026,1.181072,7620.749384,10.9625327,487.2033805,1198.249683,5355,4.33005,1.09206
1,3.578757,3.1806502,11391.73859,12.1416042,445.8323379,1171.959601,5482.59,4.36922,1.06062
1,1.5947535,1.94145,15065.25655,14.3739674,1761.288542,1652.25615,5703,4.31786,1.15986
0,7.8127906,6.304,8120,22.0599,2051.05,1874,8451,4.00707,2.38
1,2.7586362,2.868,4240,7.78435,787.087,1475,5774,4.32015,1.17
1,1.1589013,1.1688702,3470.67593,2.6829722,88.1856149,781.5723494,3449,4.80176,0.427389
1,0.8820624,0.5759672,11755.45093,8.3888941,983.4245957,1428.252576,4669,4.52,0.782888
1,3.8493846,2.6908269,1372.287668,16.8088001,6689.786393,2306.602786,5843.47,3.27448,3.9119101
1,0.9263237,0.81,952,1.67823,303.547,1162,3573,4.80376,0.43
1,2.8164979,2.6896665,19270.72703,14.4894174,539.3972356,1229.127481,5413,4.39994,1.0130399
1,1.752217,2.1714375,77630.41246,20.3177656,282.3101387,1045.44543,4355,4.53128,0.740712
1,2.6890703,2.1209962,38330.4095,15.2271225,248.5292583,1012.661107,4844,4.54518,0.785703
1,7.3405675,3.2557004,11139.70059,16.7317044,378.0645504,1124.634077,5828.81,4.14418,1.4372801
1,2.6915408,3.986,7265,17.4501,4392.03,2267,6955,4.04,1.96
1,3.9540617,3.869,5820,13.1238,792.078,1477,5773,4.03,1.69
1,4.45417,2.27143,21409.05245,13.8017218,233.7193811,997.225629,5353.54,4.47701,0.922087
1,2.7974757,2.2149132,18699.85048,12.0149088,412.3913581,1149.33634,5477,4.54393,0.867368
1,2.1751729,4.7918806,7780.64352,18.7874019,4812.623824,2124.296965,6291,3.9,2.0625999
1,2.0523417,2.1224957,34476.09074,22.5105621,1327.249868,1539.422828,5767,4.31546,1.16875
1,5.006622,1.66,1290,2.22447,47.6469,731,4006,4.68,0.6
1,4.4331838,3.856,9166,12.5157,430.349,1268,5667,4.24,1.26
1,5.1830043,2.783,670,3.63045,346.626,1202,6156,4.25196,1.34
1,2.5693728,2.471,290,2.18392,1001.28,1567,6156,4.25196,1.34
1,3.6001959,2.887,7820,16.1928,1141.26,1619,7172,4.16,1.75
0,5.3073459,3.714,200,2.05347,494.046,1313,5821.4,4.16,1.42
1,3.4902115,2.449,366,2.05978,555.873,1352,6111,4.43,1.09
1,5.5387718,3.163,439,2.07738,366.683,1219,6111,4.43,1.09
0,1.773346,3.291,710,7.95884,6411.52,2492,6802,3.63,3.08
1,2.0348789,2.379,176,3.57655,93196.9,4867,8279,3.81,2.94
1,710.6982018,7.1450196,691.3914728,2.0928405,0.8364817,243.9123864,5334,4.6001,0.796254
1,82.9294114,7.4967507,13067.73323,11.4756331,0.2639044,182.8021957,5271,4.43,0.960919
1,2.4261538,2.1344641,754.8303067,2.6600255,548.0543839,1234.029846,5271,4.43,0.960919
1,19.4723789,7.7309404,7062.880606,17.3337286,289.5679511,1052.100853,7182.7,4.24,1.9674799
1,104.6162557,9.3317949,6111.46334,15.8235575,23.5777503,562.0116791,6115.26,3.90726,1.97585
1,3.4672779,0.4055928,3657.060355,2.1135466,13.9606166,492.9988422,3383,4.89132,0.332564
1,16.364873,4.0478302,2075.094412,3.9248322,38.2371999,634.2219521,5481,4.56,0.856226
1,1.8586624,2.0525797,497.6683497,1.9323657,695.1879631,1309.620035,5481,4.56,0.856226
1,9.1910792,3.055677,940.8500219,2.7251006,82.5177911,768.6995876,5481,4.56,0.856226
1,194.2432864,9.2564583,810.9983952,4.4714848,12.3017271,477.6516387,7923,4.35405,1.5184
1,20.9040576,5.197,930,4.53003,419.568,1260,5708,4.44413,1
1,10.9776867,3.596,860,5.76837,938.995,1542,5708,4.44413,1
1,19.5620458,6.4231417,1397.814899,3.2870868,10.9554543,464.0100077,4246.8,4.5,0.758892
1,9.7607632,1.967,790,2.22799,30.3621,653,5558,4.62634,0.8
1,2.7535993,2.141,14460,10.7107,227.759,1082,5032.08,4.49678,0.86
1,15.2664658,2.6673792,16186.17295,12.2663968,42.2986706,650.4312952,5420.82,4.52994,0.874078
1,3.7224626,2.595678,19962.61058,11.4694856,184.988035,940.6014835,4926,4.51771,0.82064
1,1.2089755,1.286,668,1.68645,325.749,1183,4199,4.65321,0.63
1,3.408833,3.163,16032,14.2632,695.65,1430,6134,4.41,1.11
1,4.7633952,3.0078272,13160.62983,10.2196833,183.2394519,938.3708227,5258,4.51,0.87551
1,3.0717182,1.5983426,14228.62661,12.0054949,279.7736168,1043.089176,5082,4.5108,0.848394
0,0.3643225,0.2120684,38216.78954,6.9527391,329.3048956,1086.473896,3473,4.87657,0.347331
1,2.7186256,2.129,13160,12.4543,616.33,1388,6427,4.52834,1.03
1,0.9260632,1.035,221,1.67736,1025.84,1576,5640,4.35,1.11
1,2.4841975,1.511,10361,13.3413,383.047,1232,6089,4.28,1.28
1,2.2602655,1.0103493,6129.678827,2.7262374,21.3031001,547.9367777,3236,4.88,0.341024
1,0.3994445,0.8028796,330.8173737,0.9086617,571.5071504,1247.025019,3702,4.75,0.485948
0,4.0249712,2.5421502,20420.73148,10.8574371,110.8444857,827.5576787,4492,4.51578,0.770497
1,5.8795752,2.0778157,1352.762211,1.8721219,14.6088648,498.6247907,3611,4.74,0.492759
1,2.70582,4.968,7500,18.4904,3557.29,2151,6441.6,3.91,2.1
1,3.6528112,2.8788573,18681.46306,12.6675004,340.5513253,1095.633728,5610,4.51915,0.907682
1,4.53347,3.6052513,11929.86197,13.221703,501.4020843,1206.886094,5846,4.31,1.1971
1,5.8176452,2.577,9178,11.6459,277.39,1136,5633.4,4.27,1.22
1,2.1747824,1.654,560,1.79105,174.942,1013,4542,4.58,0.71
1,2.849282,1.907,4010,4.75272,115.305,912,4279,4.53,0.74
1,4.0984741,2.323409,16869.9465,14.8366922,319.8755104,1078.611379,5198,4.33,1.0639499
1,4.0460644,5.824,8004,18.2851,6586.47,2509,6404,4.03,1.81
1,6.6629951,1.3454748,949.4386612,3.7022837,257.0820256,1021.263188,5975,4.42,1.07392
1,7.1385672,2.464,2064,3.60516,63.7967,787,5144.5,4.6,0.77
1,3.4715644,2.13,1050,2.65245,304.054,1163,5144.5,4.6,0.77
1,4.1591488,3.54,12800,12.1616,417.295,1259,5576,4.34,1.11
1,2.5048178,2.077,1723,3.9467,448.655,1282,5328,4.47,0.92
1,5.9167817,1.286,27909,18.1119,18.5055,577,4781,4.29,1.05
1,8.2000875,2.4601181,1079.592727,2.7997542,58.2025038,704.4580992,4865.6,4.54,0.793476
1,4.0248735,2.384,23775,11.6786,97.8595,876,4492,4.52,0.75
1,0.745637,0.671,932,7.71235,3906.17,2202,6984,4.04,1.96
1,3.0026215,3.595,5040,14.0672,4289.27,2254,5630,4.11,1.45
1,3.3129214,2.097,1815,4.28877,260.965,1119,5512,4.44,0.98
1,5.358776,1.3697764,2708.439372,1.4454154,6.2795537,403.7401541,3562,4.97389,0.275953
1,1.8868756,2.393,368,4.8297,9275.7,2734,7751,3.81,2.57
1,0.3011506,0.6404841,1457.697398,1.2801124,263.5186329,1027.596418,3304,4.96212,0.286178
1,20.3129649,7.1852402,5194.325804,10.8026737,133.0991422,866.2905237,6490,4.23,1.4658999
1,39.1076478,9.0245368,337.4561615,1.4669377,10.4193507,458.2261962,5490,4.61819,0.796293
1,522.6272677,9.8639237,238.5844154,2.2445426,1.4505715,279.9010524,6199,4.21534,1.40973
1,3.792456,1.2264922,3553.278882,1.4571721,6.9862517,414.6491761,3319,5.03236,0.218553
1,32.291901,8.0916468,1517.213924,5.1460938,34.1640224,616.6120377,6013,4.438,1.23318
1,6.5812768,4.663367,55.2290807,1.6765354,241.9466004,1005.888008,5217,4.438,2.2631199
1,3.9649053,1.6788114,1160.562614,1.4999935,17.615731,522.5103737,3476,4.80232,0.426767
0,0.336826,0.883311,18251.29209,15.240658,11129.64647,2619.630824,5780,4.438,1
1,3.7634028,2.5259027,140.4352916,2.4144238,2109.434214,1728.467612,6491,4.00559,1.89742
1,8.9356558,1.9539147,420.5298106,2.0224563,91.9623692,789.8093802,5631,4.57723,0.851957
1,225.1037885,4.0237136,10850.13494,13.2081506,3.2010509,341.1480504,5965.99,4.28007,1.25231
1,743.4843888,3.8041623,5535.460409,5.4510788,3.9939064,360.5530878,5342,4.71456,0.697666
0,22.1536777,7.5893785,4469.319877,12.6297905,126.5238849,855.3874599,6123,4.07991,1.6267
1,692.5150646,2.6383141,1810.281162,2.2782015,0.1784528,165.7679643,3614,4.71017,0.531248
1,2.0844882,1.5541575,609.0046533,1.881105,220.7698145,983.115793,4443.39,4.57662,0.713304
1,0.8409429,1.1780506,549.3465906,1.6732084,331.5613798,1088.330334,3830,4.64404,0.608498
1,23.5422422,3.2390849,1411.971726,2.3109407,3.9005169,358.4266471,3830,4.64404,0.608498
1,14.0063765,1.971,300,2.26316,19.2603,583,5899,4.22221,1.33
0,1.2253159,3.435758,6006.517507,2.3820012,72.0671413,743.1116558,3725,4.92832,0.297644
1,1.9737719,2.1771701,32350.43739,14.2783974,265.9747113,1029.982477,4664.23,4.61963,0.697971
1,30.3599812,6.0823745,19347.59906,11.2141216,9.8942349,452.3403225,4815,4.5293,0.795118
1,13.4755461,2.2763948,1090.093441,1.5718719,5.0549516,382.427399,3710,4.7642,0.469524
1,10.7155521,2.727777,424.299807,1.4160391,15.8954977,509.258495,4207,4.66778,0.623617
1,0.768988,0.512,870,2.01326,70.4453,807,3734,4.69992,0.54
1,27.9815639,4.901,722,2.85252,69.3133,803,5905,4.34239,1.16
1,10.4834062,3.2981777,1767.884184,3.5119412,20.3357654,541.6077626,4271,4.60188,0.677846
1,1.6255124,2.6590029,10095.36145,11.2971803,1238.866122,1513.128613,5483.74,4.38272,1.04426
1,8.6239097,2.6192964,675.1210806,2.9176946,119.024779,842.4208274,5917,4.58257,0.878735
1,88.495683,6.9510849,2838.575657,5.1574303,0.4523971,209.1701491,5509.61,4.47728,0.939951
1,17.5288347,2.1115133,1131.507568,2.8950078,25.4510626,572.8570065,5164,4.5371,0.829519
1,0.9167992,1.3578155,39.0383592,0.6115871,2437.343331,1792.045066,5659,5.62196,0.973028
1,22.3428773,6.700128,5934.920012,11.3355032,99.086036,804.6793626,6184,4.20121,1.42864
1,31.0343214,12.0587354,1572.189109,10.1577688,33.7343273,614.6639792,5234,4.438,2.56935
1,31.5786847,2.1295055,2119.325668,4.8743389,27.0094647,581.4317504,5696,4.40025,1.05178
1,5.3909915,1.954,570,2.22182,91.5265,861,5405,4.53628,0.87
1,3.2903136,1.7465253,15334.21814,7.5296069,37.0869991,629.3977311,3579,4.67905,0.567309
1,13.1187746,4.5278413,333.0027831,2.9857871,459.9054123,1181.100572,7800,4.31091,1.57458
1,17.8335899,3.642,289,2.16267,62.1044,782,6304,4.22164,1.43
1,25.9213509,2.1208392,589.3171527,1.9119702,13.4574783,488.4956168,5011,4.56555,0.786678
0,27.9102929,10.6336018,18279.51765,19.2884326,55.0960466,694.8640749,6327,4.438,1.39013
1,8.8849511,1.9958507,16966.96587,12.6838437,94.2936984,794.7680813,5160,4.39775,0.977054
1,7.8344688,3.1260803,2017.362877,3.7973353,51.6399559,683.7010001,4837,4.60493,0.731146
1,3.0051929,1.8111648,737.8355831,2.1434355,185.282957,940.9761542,4837,4.60493,0.731146
0,5.5460893,2.2804171,1956.621535,8.8601851,1504.944602,1588.546302,6963.86,4.07013,1.88937
1,3.7705865,3.9149764,12789.73686,15.822462,878.8827779,1388.680983,5897,4.18651,1.38188
1,4.1194175,2.057,722,2.68492,232.099,1087,5598,4.45,0.98
1,4.6663795,2.526,6900,13.2255,711.568,1438,7712,4.31,1.57
1,8.2003748,2.168,1521,15.9053,530.919,1337,6011,3.99,1.76
1,2.7694936,1.031,712,1.27326,21.8758,602,3807,4.77,0.47
1,5.7060868,0.863,821,1.89602,20.536,593,3807,4.77,0.47
0,0.5168347,0.936413,33190.70691,6.597837,118.6676385,841.7881825,3274,4.9794,0.273
1,82.6901439,7.5240298,6529.576513,6.8236925,3.3159282,344.1684282,5073,4.53,0.831915
1,482.8191,10.8504687,6928.144617,6.9087752,48.3867084,672.6687765,5073,4.53,0.831915
1,2.7875233,1.7384121,8077.672613,15.2099907,1379.137256,1554.252671,6408.3,4.34,1.27487
1,3.9813082,3.1,464,2.36323,986.754,1561,6011.9,4.36,1.16
1,7.2455997,2.734,1106,14.2395,1192.46,1637,6169.1,3.65,2.68
1,2.2251639,1.545,284,1.50436,348.601,1203,5509,4.5,0.92
0,3.1442556,1.81,2095,4.69096,685.022,1425,5691,4.45,1
1,11.1684037,5.354,9660,12.77,312.155,1171,5981,4.31,1.22
1,5.5109534,2.411,520,3.08109,262.935,1121,6404,4.31,1.31
1,2.3494903,2.014,9053,14.6551,1355.37,1690,7418.5,4.31,1.51
1,2.6921752,3.246,9194,16.0682,4194.73,2242,7461.4,4.22,1.68
1,10.9245478,1.8716477,653.537141,1.9015018,35.242668,621.4224577,4884,4.49,0.74413
0,3.1129681,2.308,585,1.5002,151.507,977,4104,4.57,0.69
1,5.2289874,3.386,320,2.3513,538.64,1342,6213,4.3,1.28
1,4.1137862,5.235,5739,15.0368,3108.45,2080,6327,3.99,1.88
1,13.8338893,1.4260598,8899.362156,10.4349704,22.7363971,556.929421,4225.95,4.37245,0.876814
1,5.3193755,6.6913995,6537.083982,19.6684639,1968.900323,1698.93077,6350,3.78918,2.3693399
1,1.5538188,0.923936,3449.951918,1.2643202,17.9814886,525.2017443,3244,5.07736,0.192729
1,3.4878754,2.8827447,18093.48421,16.8851071,706.3971426,1314.867476,5752.44,4.27789,1.22041
1,3.7998536,1.8114914,25455.08499,13.2670623,88.67126,782.6461795,4133.4,4.48806,0.759375
1,3.4732399,4.3731099,10338.21928,16.6589645,2304.52864,1767.116887,7406.97,4.27763,1.56373
1,4.1074291,3.0844055,900.9217753,3.971632,445.4447971,1171.704836,5205,4.45924,1.30055
1,1.3887494,1.38,3301,15.9057,12503.9,2945,7825,4.07227,2.08
1,4.5195089,3.1628648,17738.86254,14.3049176,382.449189,1127.880753,5887,4.44001,1.0321
1,3.2588316,2.2220346,22743.23375,12.8714868,284.4141772,1047.387918,5387.06,4.58431,0.817114
1,2.7908285,2.2599869,10049.69388,16.7559488,1998.781152,1705.340322,6635.91,4.24728,1.4707
0,23.1438551,5.7659467,6955.873894,13.2171669,36.2033889,625.6148603,5356,4.38,1.06356
1,6.32668,2.0310601,520.8002154,2.2901554,195.7303563,953.9690748,5673,4.46318,0.975383
1,714.6970956,5.6919436,457.0864505,2.491011,0.5647608,221.0985478,6324,4.37047,1.12577
0,2.53405,1.944,4070,26.5362,3632.83,2162,6497.8,4.17,1.65
1,721.5622191,4.5933413,2177.931991,4.5521238,0.3470093,195.7514704,6294,4.53886,0.968886
1,33.6356252,3.884357,724.0198395,2.3945586,14.5288129,497.9403065,5614,4.60434,0.821642
1,63.1448519,4.9925509,1697.01881,2.8828549,1.8139846,295.9907568,4152,4.55825,0.702045
1,271.938639,11.1292466,483.1688883,3.5295923,1.2295467,268.5690786,5490.04,4.02198,1.5819
0,0.8706763,1.007,1861,6.52133,1486.34,1729,6121,4.16573,1.47
0,49.1077047,2.9402319,28125.14521,12.3506372,3.1634389,340.1414927,4358,4.55296,0.72245
0,42.8289152,2.3248526,85688.82045,8.539416,0.2884754,186.9161969,3090,4.93803,0.289034
1,14.3540583,2.5122529,1053.071967,2.8052104,38.4877433,635.2583194,5142.48,4.50291,0.86465
1,10.2829583,3.5348916,865.1246457,2.7186716,87.4018996,779.8300521,5700,4.54131,0.894563
1,3.990679,2.7900392,670.2495772,2.7025526,502.3405437,1207.450421,6153,4.48335,1.02672
1,13.0780555,4.4541336,932.1214968,3.3632641,103.1976309,812.9001083,6153,4.48335,1.02672
0,0.8185672,0.9809687,44712.18116,4.1552603,151050.0669,5028.054542,31000,5.59998,0.18
1,2.6857229,2.2391182,632.8097747,2.8622325,854.2741042,1378.856466,5978,4.42301,1.06715
1,22.0933922,5.4095076,2633.600911,9.7603293,192.5802083,950.1073168,6798.4,4.11,1.75449
1,3.6022377,1.032552,2229.985688,1.1671855,7.9279121,427.9661854,3266,4.99716,0.242091
1,5.0256637,1.8885767,650.1415697,1.4655752,23.1770314,559.6083706,3782,4.72167,0.518021
1,10.7387039,1.5317637,803.3539058,1.7168904,8.4213145,434.4749293,3782,4.72167,0.518021
1,0.3181853,0.762,480,1.78228,1654.43,1776,4242.23,4.5065,0.75
